time,vx,vy,vz,px,py,pz
11.894313,1.196692930445495,0.9834175677661773,-0.03647344848951184,-0.813592255276061,3.8286213901290806,0.2916878405111601
11.894939,1.1971718379180984,0.9836015036745338,-0.036543164687558194,-0.8128428257055238,3.8292371246703816,0.2916649644900657
11.895564,1.1976628500827373,0.9837880038306173,-0.03662048553521813,-0.8120942864242228,3.829851992172775,0.2916420766866062
11.915975,1.211000425355111,0.9912888886434488,-0.04223371149207042,-0.7873765567423004,3.8500851896788757,0.2907800444013416
11.916666,1.2115667032327084,0.9914834650056235,-0.042369803730083505,-0.786539364150367,3.8507703047531945,0.2907507668669641
11.917293,1.2121032102331366,0.9916477526158181,-0.04250479833192211,-0.7857793754375489,3.851392067894086,0.29072411635840995
11.917918,1.212649584346683,0.9918069163644487,-0.042658700388548576,-0.785021469447333,3.852011947216813,0.2906974546706671
11.918544,1.213201159849489,0.9919588375573184,-0.04282983847004401,-0.7842620055212667,3.852632913449124,0.2906706431917848
11.91917,1.2137555127423802,0.9921065895643881,-0.04301639394350046,-0.7835021945702916,3.85325397217419,0.29064371492917623
11.919797,1.2143109383693376,0.9922526370200659,-0.043222614439647256,-0.7827408216119321,3.853876114577603,0.29061661434992253
11.920424,1.2148683516956174,0.9923972791497823,-0.043449741545674214,-0.7819790991554193,3.8544983476716297,0.2905893713619734
11.921049,1.2154234311010605,0.9925409395347291,-0.043697202617842906,-0.7812194595109818,3.855118685758838,0.29056206061033724
11.921676,1.2159792685799053,0.9926855307598912,-0.04396527706729378,-0.7804570405095825,3.8557410995866244,0.29053449438161605
11.922303,1.2165310402009049,0.9928400764339588,-0.04424505117976085,-0.7796942755473769,3.856363610314548,0.29050675273452636
11.922929,1.2170789293249695,0.9930044905689173,-0.044535891867719724,-0.7789323841376189,3.8569852311256447,0.29047887326621713
11.923555,1.2176230539304396,0.9931769632465923,-0.04483877654434762,-0.7781701521058578,3.8576069599046376,0.29045080419210034
11.924181,1.2181606344332525,0.9933575137874004,-0.045152001856358565,-0.7774075835487021,3.858228801708269,0.2904225390389382
11.924806,1.2186984061138921,0.9935463311913962,-0.04547982051735483,-0.7766458970448816,3.858849768165263,0.2903941141511149
11.925431,1.21923849034299,0.9937420215864919,-0.04582449277164086,-0.775883872988418,3.859470856928754,0.2903654738431326
11.926057,1.2197832646077242,0.9939440441713685,-0.046188044966336134,-0.775120288664773,3.860093065900406,0.29033656012698367
11.926683,1.2203301686517374,0.9941522513062504,-0.046567103907120794,-0.7743563619791964,3.8607154052097243,0.2903074091199378
