Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
25.252,0.1457,-0.0338,0.2835,0.2169,1.4010,-0.2265
25.255,0.1319,-0.0239,0.2740,0.2217,1.4417,-0.2265
25.258,0.1191,-0.0127,0.2644,0.2336,1.4680,-0.2385
25.261,0.1081,0.0009,0.2540,0.2289,1.4943,-0.2577
25.264,0.0983,0.0147,0.2444,0.2360,1.5207,-0.2888
25.267,0.0892,0.0296,0.2343,0.2648,1.5494,-0.3032
25.270,0.0826,0.0443,0.2231,0.2839,1.5805,-0.2888
25.273,0.0767,0.0595,0.2116,0.3103,1.6092,-0.3032
25.276,0.0719,0.0736,0.1993,0.3198,1.6308,-0.3008
25.279,0.0671,0.0867,0.1876,0.3174,1.6571,-0.2792
25.282,0.0612,0.1016,0.1724,0.3031,1.6643,-0.2649
25.286,0.0580,0.1101,0.1612,0.2863,1.6930,-0.2433
25.289,0.0549,0.1168,0.1503,0.2672,1.7314,-0.2241
25.292,0.0530,0.1205,0.1402,0.2672,1.7697,-0.1834
25.295,0.0522,0.1248,0.1309,0.2528,1.7960,-0.1763
25.298,0.0522,0.1264,0.1215,0.2289,1.8175,-0.1882
25.301,0.0533,0.1269,0.1127,0.1929,1.8343,-0.1882
25.304,0.0562,0.1264,0.1045,0.1451,1.8271,-0.2002
25.307,0.0607,0.1256,0.0965,0.1044,1.8271,-0.2409
25.310,0.0658,0.1248,0.0896,0.0373,1.8175,-0.2864
25.314,0.0735,0.1242,0.0800,-0.0225,1.7936,-0.3079
25.317,0.0794,0.1224,0.0741,-0.0704,1.7840,-0.3271
25.320,0.0842,0.1197,0.0685,-0.1159,1.7697,-0.3510
25.323,0.0884,0.1181,0.0643,-0.1566,1.7481,-0.3774
25.326,0.0911,0.1168,0.0611,-0.1734,1.7361,-0.3750
25.329,0.0911,0.1154,0.0592,-0.1925,1.7481,-0.3798
25.332,0.0879,0.1141,0.0579,-0.2165,1.7625,-0.3391
25.335,0.0836,0.1125,0.0579,-0.2524,1.7840,-0.3008
25.338,0.0767,0.1107,0.0581,-0.3003,1.8175,-0.2433
25.341,0.0652,0.1072,0.0587,-0.3266,1.8535,-0.1547
25.345,0.0564,0.1037,0.0587,-0.3769,1.8582,-0.1020
25.348,0.0487,0.0987,0.0592,-0.4272,1.8463,-0.0637
25.351,0.0442,0.0928,0.0592,-0.4750,1.8271,-0.0805
25.354,0.0434,0.0869,0.0587,-0.5157,1.8175,-0.0997
25.357,0.0458,0.0816,0.0592,-0.5325,1.8391,-0.1260
25.360,0.0493,0.0779,0.0611,-0.5517,1.8511,-0.1308
25.363,0.0538,0.0757,0.0648,-0.5517,1.8894,-0.1164
25.366,0.0580,0.0731,0.0690,-0.5349,1.9253,-0.0901
25.369,0.0626,0.0683,0.0744,-0.5636,1.9732,-0.0494
25.373,0.0655,0.0635,0.0781,-0.5780,1.9899,-0.0182
25.376,0.0676,0.0587,0.0818,-0.5828,1.9995,-0.0230
25.379,0.0692,0.0534,0.0834,-0.5780,2.0043,-0.0422
25.382,0.0708,0.0488,0.0853,-0.5708,2.0115,-0.0613
25.385,0.0719,0.0440,0.0882,-0.5517,2.0234,-0.0757
25.388,0.0716,0.0395,0.0906,-0.5517,2.0450,-0.0949
25.391,0.0690,0.0344,0.0928,-0.5588,2.0737,-0.0949
25.394,0.0658,0.0275,0.0957,-0.5660,2.1048,-0.0781
25.397,0.0612,0.0163,0.0989,-0.5756,2.1336,-0.0781
25.401,0.0575,0.0062,0.1016,-0.5828,2.1503,-0.0853
25.404,0.0543,-0.0037,0.1048,-0.5780,2.1551,-0.0877
25.407,0.0503,-0.0133,0.1080,-0.5612,2.1551,-0.0733
25.410,0.0458,-0.0212,0.1106,-0.5421,2.1599,-0.0709
25.413,0.0407,-0.0271,0.1119,-0.5397,2.1623,-0.0805
25.416,0.0351,-0.0314,0.1133,-0.5445,2.1719,-0.0661
25.419,0.0285,-0.0335,0.1130,-0.5445,2.1791,-0.0494
25.422,0.0213,-0.0327,0.1122,-0.5469,2.1910,-0.0326
25.425,0.0114,-0.0287,0.1106,-0.5373,2.1958,-0.0015
25.429,0.0037,-0.0244,0.1106,-0.5325,2.2126,0.0225
25.432,-0.0051,-0.0180,0.1119,-0.5205,2.2150,0.0512
25.435,-0.0152,-0.0106,0.1135,-0.5062,2.2293,0.0823
25.438,-0.0246,-0.0013,0.1143,-0.4894,2.2389,0.1182
25.441,-0.0344,0.0086,0.1149,-0.4822,2.2533,0.1470
25.444,-0.0443,0.0179,0.1141,-0.4679,2.2509,0.1972
25.447,-0.0533,0.0275,0.1125,-0.4487,2.2629,0.2523
25.450,-0.0619,0.0368,0.1109,-0.4391,2.2677,0.3074
25.453,-0.0696,0.0483,0.1082,-0.4224,2.2796,0.4031
25.457,-0.0731,0.0542,0.1064,-0.4152,2.2724,0.4462
25.460,-0.0747,0.0584,0.1040,-0.4200,2.2724,0.4606
25.463,-0.0736,0.0632,0.1018,-0.4032,2.2700,0.4726
25.466,-0.0704,0.0672,0.0992,-0.3745,2.2796,0.5061
25.469,-0.0651,0.0696,0.0968,-0.3817,2.2796,0.5348
25.472,-0.0589,0.0709,0.0933,-0.3889,2.2700,0.5516
25.475,-0.0515,0.0704,0.0890,-0.3912,2.2748,0.5611
25.478,-0.0421,0.0699,0.0850,-0.3865,2.2964,0.5779
25.481,-0.0278,0.0654,0.0800,-0.3649,2.3227,0.5683
25.485,-0.0160,0.0622,0.0768,-0.3673,2.3347,0.5324
25.488,-0.0051,0.0579,0.0733,-0.3721,2.3586,0.5037
25.491,0.0050,0.0534,0.0704,-0.3410,2.3778,0.5157
25.494,0.0149,0.0464,0.0674,-0.3194,2.3826,0.5157
25.497,0.0229,0.0411,0.0637,-0.3218,2.3969,0.5157
25.500,0.0287,0.0366,0.0589,-0.3434,2.4089,0.5252
25.503,0.0333,0.0320,0.0533,-0.3697,2.4113,0.5204
25.506,0.0367,0.0294,0.0475,-0.3769,2.4257,0.5085
25.509,0.0402,0.0278,0.0416,-0.3745,2.4544,0.5085
25.512,0.0434,0.0283,0.0344,-0.3889,2.4759,0.5061
25.516,0.0461,0.0291,0.0307,-0.3984,2.4927,0.5085
25.519,0.0482,0.0318,0.0277,-0.4272,2.4975,0.5133
25.522,0.0509,0.0350,0.0264,-0.4535,2.4927,0.4989
25.525,0.0530,0.0392,0.0251,-0.4870,2.5047,0.4869
25.528,0.0556,0.0456,0.0240,-0.5134,2.4975,0.4917
25.531,0.0570,0.0528,0.0232,-0.5325,2.5095,0.5013
25.534,0.0588,0.0611,0.0221,-0.5397,2.5071,0.5109
25.537,0.0596,0.0699,0.0206,-0.5612,2.5214,0.5037
25.540,0.0596,0.0795,0.0190,-0.5708,2.5286,0.5228
25.543,0.0596,0.0891,0.0179,-0.5756,2.5310,0.5588
25.546,0.0583,0.0987,0.0155,-0.5780,2.5430,0.5707
25.550,0.0578,0.1045,0.0142,-0.5684,2.5621,0.5755
25.553,0.0575,0.1099,0.0134,-0.5780,2.5741,0.5707
25.556,0.0567,0.1138,0.0131,-0.5636,2.5957,0.5707
25.559,0.0567,0.1162,0.0139,-0.5660,2.6172,0.5851
25.562,0.0554,0.1181,0.0147,-0.5493,2.6220,0.6138
25.565,0.0538,0.1176,0.0152,-0.5421,2.6316,0.6497
25.568,0.0525,0.1162,0.0147,-0.5134,2.6388,0.6785
25.571,0.0495,0.1146,0.0142,-0.4583,2.6507,0.6761
25.574,0.0458,0.1138,0.0139,-0.4056,2.6603,0.6952
25.577,0.0394,0.1157,0.0120,-0.3434,2.6555,0.7024
25.581,0.0338,0.1176,0.0091,-0.2835,2.6411,0.7599
25.584,0.0261,0.1197,0.0064,-0.2452,2.6244,0.8365
25.587,0.0173,0.1208,0.0038,-0.1925,2.6052,0.9059
25.590,0.0069,0.1208,-0.0005,-0.1590,2.6220,0.9873
25.593,-0.0040,0.1184,-0.0040,-0.1303,2.6244,1.0472
25.596,-0.0139,0.1170,-0.0080,-0.0920,2.6076,1.1046
25.599,-0.0240,0.1168,-0.0114,-0.0465,2.5837,1.1693
25.602,-0.0336,0.1168,-0.0160,-0.0106,2.5741,1.2507
25.605,-0.0443,0.1146,-0.0229,0.0301,2.5669,1.3776
25.609,-0.0512,0.1128,-0.0290,0.0397,2.5550,1.4518
25.612,-0.0560,0.1104,-0.0359,0.0613,2.5430,1.4901
25.615,-0.0576,0.1069,-0.0423,0.0589,2.5167,1.5069
25.618,-0.0565,0.1043,-0.0493,0.0373,2.4759,1.5212
25.621,-0.0531,0.0995,-0.0554,0.0253,2.4472,1.5380
25.624,-0.0469,0.0936,-0.0607,0.0277,2.4137,1.5260
25.627,-0.0395,0.0867,-0.0658,0.0110,2.3826,1.5093
25.630,-0.0310,0.0789,-0.0706,-0.0010,2.3730,1.5188
25.633,-0.0219,0.0709,-0.0748,0.0014,2.3802,1.5164
25.636,-0.0104,0.0600,-0.0794,-0.0393,2.4400,1.5500
25.640,-0.0035,0.0526,-0.0799,-0.1087,2.5358,1.5811
25.643,0.0032,0.0440,-0.0812,-0.2093,2.6435,1.6146
25.646,0.0093,0.0339,-0.0820,-0.3146,2.7058,1.6361
25.649,0.0149,0.0214,-0.0836,-0.3841,2.6914,1.6697
25.652,0.0215,0.0062,-0.0836,-0.4224,2.6172,1.6721
25.655,0.0290,-0.0111,-0.0804,-0.4583,2.5693,1.6218
25.658,0.0370,-0.0263,-0.0746,-0.4942,2.5334,1.5260
25.661,0.0501,-0.0452,-0.0607,-0.5900,2.5190,1.4039
25.664,0.0578,-0.0583,-0.0509,-0.6690,2.5454,1.3488
25.668,0.0628,-0.0719,-0.0405,-0.7384,2.5669,1.3393
25.671,0.0636,-0.0857,-0.0322,-0.7743,2.5741,1.3369
25.674,0.0594,-0.0985,-0.0234,-0.7815,2.5741,1.3704
25.677,0.0522,-0.1108,-0.0157,-0.7623,2.5597,1.3871
25.680,0.0426,-0.1225,-0.0069,-0.7240,2.5478,1.3800
25.683,0.0301,-0.1348,0.0014,-0.6905,2.5454,1.3800
25.686,0.0151,-0.1486,0.0099,-0.6307,2.5262,1.4063
25.689,-0.0075,-0.1667,0.0216,-0.5541,2.5095,1.4973
25.692,-0.0270,-0.1809,0.0293,-0.4870,2.5047,1.5811
25.696,-0.0483,-0.1944,0.0363,-0.4200,2.4999,1.6529
25.699,-0.0693,-0.2070,0.0424,-0.3649,2.5143,1.7391
25.702,-0.0904,-0.2200,0.0467,-0.3122,2.5597,1.8325
25.705,-0.1090,-0.2323,0.0499,-0.2596,2.6028,1.9187
25.708,-0.1250,-0.2440,0.0533,-0.2165,2.6459,1.9785
25.711,-0.1357,-0.2541,0.0557,-0.1782,2.6603,1.9881
25.714,-0.1423,-0.2619,0.0565,-0.1087,2.6483,1.9594
25.717,-0.1431,-0.2696,0.0576,0.0062,2.6028,1.8899
25.720,-0.1394,-0.2720,0.0568,0.0732,2.5789,1.8349
25.724,-0.1338,-0.2723,0.0547,0.1618,2.5621,1.7966
25.727,-0.1269,-0.2696,0.0517,0.2169,2.5406,1.7630
25.730,-0.1205,-0.2653,0.0493,0.2696,2.5286,1.7606
25.733,-0.1152,-0.2597,0.0461,0.3174,2.5071,1.7582
25.736,-0.1117,-0.2552,0.0424,0.3510,2.4927,1.7391
25.739,-0.1098,-0.2501,0.0381,0.3869,2.4592,1.7367
25.742,-0.1088,-0.2445,0.0328,0.4180,2.4233,1.7343
25.745,-0.1090,-0.2371,0.0245,0.4707,2.3443,1.7104
25.748,-0.1106,-0.2294,0.0166,0.5233,2.2557,1.6816
25.752,-0.1136,-0.2206,0.0075,0.5664,2.1791,1.6721
25.755,-0.1168,-0.2110,-0.0016,0.5976,2.1001,1.6792
25.758,-0.1210,-0.2019,-0.0128,0.6430,2.0306,1.7295
25.761,-0.1261,-0.1936,-0.0245,0.6981,1.9875,1.7535
25.764,-0.1325,-0.1857,-0.0367,0.7412,1.9492,1.7966
25.767,-0.1389,-0.1769,-0.0495,0.7771,1.9109,1.8444
25.770,-0.1447,-0.1675,-0.0629,0.8059,1.8582,1.8708
25.773,-0.1501,-0.1569,-0.0772,0.7915,1.8080,1.9019
25.776,-0.1527,-0.1430,-0.1002,0.7484,1.7529,1.9187
25.780,-0.1503,-0.1302,-0.1199,0.7244,1.7218,1.9115
25.783,-0.1450,-0.1142,-0.1391,0.6837,1.6954,1.8875
25.786,-0.1351,-0.0969,-0.1566,0.6430,1.6619,1.8708
25.789,-0.1218,-0.0793,-0.1713,0.5808,1.6523,1.8013
25.792,-0.1034,-0.0625,-0.1836,0.5233,1.6308,1.7391
25.795,-0.0813,-0.0468,-0.1929,0.4300,1.6212,1.6745
25.798,-0.0547,-0.0322,-0.1982,0.3318,1.6116,1.5571
25.801,-0.0150,-0.0146,-0.2025,0.2169,1.6116,1.3704
25.804,0.0178,-0.0018,-0.2025,0.1211,1.6260,1.2172
25.808,0.0525,0.0102,-0.2009,0.0445,1.6404,1.0400
25.811,0.0874,0.0219,-0.1985,-0.0130,1.6476,0.8604
25.814,0.1223,0.0344,-0.1966,-0.0537,1.6643,0.6545
25.817,0.1540,0.0470,-0.1942,-0.0800,1.6811,0.4558
25.820,0.1833,0.0598,-0.1924,-0.1111,1.6978,0.2978
25.823,0.2089,0.0715,-0.1902,-0.1231,1.7050,0.1422
25.826,0.2296,0.0803,-0.1878,-0.1063,1.6930,0.0057
25.829,0.2454,0.0867,-0.1852,-0.0585,1.6859,-0.1116
25.832,0.2571,0.0941,-0.1814,0.0182,1.6859,-0.2385
25.835,0.2587,0.0992,-0.1785,0.0924,1.6787,-0.3127
25.839,0.2520,0.1040,-0.1764,0.1570,1.6763,-0.3247
25.842,0.2384,0.1064,-0.1748,0.2073,1.7026,-0.2840
25.845,0.2177,0.1056,-0.1732,0.2408,1.7433,-0.2313
25.848,0.1921,0.1008,-0.1718,0.2983,1.7984,-0.2146
25.851,0.1620,0.0960,-0.1710,0.3557,1.8415,-0.2026
25.854,0.1316,0.0896,-0.1708,0.3773,1.8511,-0.2098
25.857,0.1012,0.0843,-0.1726,0.3749,1.8295,-0.2289
25.860,0.0628,0.0803,-0.1793,0.3821,1.7816,-0.2816
25.863,0.0378,0.0787,-0.1860,0.4060,1.7529,-0.3032
25.866,0.0146,0.0792,-0.1918,0.4324,1.7433,-0.3175
25.870,-0.0083,0.0805,-0.1982,0.4539,1.7409,-0.3032
25.873,-0.0315,0.0824,-0.2035,0.4874,1.7194,-0.2625
25.876,-0.0563,0.0827,-0.2078,0.5257,1.6907,-0.2194
25.879,-0.0818,0.0832,-0.2129,0.5592,1.6547,-0.1427
25.882,-0.1082,0.0824,-0.2158,0.5904,1.6140,-0.0829
25.885,-0.1354,0.0816,-0.2182,0.5976,1.5733,0.0009
25.888,-0.1762,0.0803,-0.2201,0.6167,1.5278,0.1517
25.891,-0.2079,0.0781,-0.2198,0.6287,1.4919,0.2906
25.895,-0.2415,0.0733,-0.2174,0.6670,1.4776,0.4295
25.898,-0.2740,0.0643,-0.2102,0.8466,1.4632,0.5947
25.901,-0.3107,0.0611,-0.1932,0.8370,1.3794,0.8389
25.904,-0.3472,0.0544,-0.1798,0.6981,1.3387,0.9993
25.907,-0.3784,0.0456,-0.1772,0.6263,1.3363,1.0927
25.910,-0.4032,0.0419,-0.1817,0.6622,1.3315,1.2124
25.913,-0.4227,0.0467,-0.1878,0.7508,1.2932,1.3417
25.916,-0.4370,0.0587,-0.1934,0.8370,1.2262,1.4686
25.919,-0.4370,0.0646,-0.1974,0.8274,1.1951,1.5835
25.923,-0.4282,0.0659,-0.2009,0.7891,1.1807,1.6697
25.926,-0.4115,0.0630,-0.2022,0.7604,1.1735,1.7511
25.929,-0.3880,0.0568,-0.2017,0.7460,1.1567,1.7990
25.932,-0.3590,0.0496,-0.1993,0.7460,1.1184,1.7990
25.935,-0.3243,0.0427,-0.1963,0.7508,1.0729,1.7702
25.938,-0.2857,0.0368,-0.1926,0.7436,1.0275,1.7175
25.941,-0.2449,0.0320,-0.1886,0.7149,1.0035,1.6314
25.944,-0.1879,0.0246,-0.1852,0.6526,0.9844,1.5045
25.947,-0.1450,0.0203,-0.1830,0.5904,0.9748,1.3967
25.951,-0.1037,0.0169,-0.1806,0.5305,0.9676,1.2962
25.954,-0.0653,0.0147,-0.1772,0.4707,0.9652,1.1645
25.957,-0.0302,0.0137,-0.1726,0.4036,0.9628,1.0352
25.960,0.0029,0.0129,-0.1668,0.3366,0.9772,0.9203
25.963,0.0333,0.0121,-0.1601,0.2719,1.0035,0.7910
25.966,0.0604,0.0118,-0.1532,0.2025,1.0179,0.6569
25.969,0.0850,0.0113,-0.1468,0.1427,1.0394,0.5037
25.972,0.1156,0.0123,-0.1380,0.0637,1.0346,0.2786
25.975,0.1367,0.0145,-0.1327,0.0182,1.0394,0.1086
25.979,0.1553,0.0182,-0.1271,-0.0393,1.0418,-0.0398
25.982,0.1713,0.0214,-0.1220,-0.0776,1.0658,-0.1739
25.985,0.1833,0.0254,-0.1167,-0.1039,1.1232,-0.2816
25.988,0.1910,0.0296,-0.1119,-0.1399,1.1711,-0.3606
25.991,0.1931,0.0342,-0.1063,-0.1830,1.2381,-0.4133
25.994,0.1905,0.0363,-0.0983,-0.2117,1.3052,-0.4923
25.997,0.1844,0.0363,-0.0900,-0.2260,1.3507,-0.5665
26.000,0.1718,0.0339,-0.0780,-0.2452,1.4105,-0.6360
26.003,0.1585,0.0328,-0.0687,-0.2380,1.4417,-0.7126
26.007,0.1422,0.0331,-0.0594,-0.2380,1.4728,-0.7509
26.010,0.1249,0.0336,-0.0514,-0.2428,1.4991,-0.7796
26.013,0.1055,0.0326,-0.0458,-0.2835,1.5302,-0.7533
26.016,0.0842,0.0246,-0.0394,-0.1758,1.5901,-0.7174
26.019,0.0618,0.0179,-0.0287,-0.0728,1.6356,-0.7748
26.022,0.0375,0.0201,-0.0160,-0.0680,1.6499,-0.8419
26.025,0.0090,0.0259,-0.0104,-0.1303,1.6404,-0.8634
26.028,-0.0104,0.0312,-0.0157,-0.1399,1.6092,-0.8371
26.031,-0.0299,0.0392,-0.0253,-0.1087,1.6021,-0.7820
26.035,-0.0496,0.0475,-0.0330,-0.0585,1.6308,-0.7006
26.038,-0.0691,0.0547,-0.0365,-0.0058,1.6667,-0.6000
26.041,-0.0874,0.0568,-0.0346,0.0206,1.7337,-0.4755
26.044,-0.1064,0.0526,-0.0293,0.0206,1.7840,-0.3223
26.047,-0.1253,0.0422,-0.0210,0.0062,1.8080,-0.1787
26.050,-0.1418,0.0291,-0.0109,0.0158,1.8415,-0.0589
26.053,-0.1605,0.0105,0.0051,0.0253,1.8391,0.0608
26.056,-0.1706,-0.0031,0.0158,0.0182,1.8415,0.1398
26.059,-0.1767,-0.0170,0.0280,0.0014,1.8415,0.1924
26.063,-0.1794,-0.0298,0.0397,-0.0249,1.8271,0.2260
26.066,-0.1788,-0.0407,0.0512,-0.0537,1.8151,0.2643
26.069,-0.1751,-0.0508,0.0624,-0.0656,1.7984,0.3002
26.072,-0.1706,-0.0583,0.0722,-0.0608,1.8008,0.3026
26.075,-0.1647,-0.0639,0.0824,-0.0608,1.8128,0.2882
26.078,-0.1575,-0.0663,0.0912,-0.0345,1.8199,0.2858
26.081,-0.1485,-0.0647,0.1008,-0.0010,1.8415,0.2858
26.084,-0.1442,-0.0607,0.1074,0.0349,1.8535,0.2954
26.087,-0.1410,-0.0564,0.1130,0.0493,1.8798,0.3122
26.091,-0.1402,-0.0495,0.1175,0.0708,1.9061,0.3481
26.094,-0.1407,-0.0444,0.1207,0.0852,1.9325,0.3912
26.097,-0.1423,-0.0388,0.1234,0.1020,1.9540,0.4175
26.100,-0.1445,-0.0346,0.1258,0.1187,1.9732,0.4390
26.103,-0.1463,-0.0308,0.1282,0.1355,1.9923,0.4845
26.106,-0.1477,-0.0279,0.1303,0.1427,2.0211,0.4917
26.109,-0.1477,-0.0236,0.1333,0.1498,2.0618,0.5204
26.112,-0.1463,-0.0207,0.1351,0.1642,2.1001,0.5588
26.115,-0.1437,-0.0180,0.1370,0.1834,2.1144,0.6019
26.118,-0.1389,-0.0173,0.1386,0.1881,2.1216,0.6066
26.122,-0.1319,-0.0175,0.1399,0.1905,2.1288,0.6114
26.125,-0.1223,-0.0180,0.1410,0.2145,2.1384,0.6066
26.128,-0.1114,-0.0180,0.1415,0.2289,2.1455,0.6138
26.131,-0.0994,-0.0183,0.1421,0.2360,2.1455,0.6114
26.134,-0.0869,-0.0196,0.1413,0.2193,2.1384,0.6234
26.137,-0.0739,-0.0218,0.1397,0.2073,2.1408,0.6210
26.140,-0.0549,-0.0239,0.1373,0.2289,2.1527,0.5851
26.143,-0.0411,-0.0260,0.1349,0.2576,2.1767,0.5611
26.146,-0.0272,-0.0252,0.1327,0.2719,2.2030,0.5516
26.150,-0.0142,-0.0223,0.1293,0.2648,2.2437,0.5492
26.153,-0.0024,-0.0191,0.1258,0.2480,2.2796,0.5659
26.156,0.0104,-0.0165,0.1218,0.2384,2.3060,0.5659
26.159,0.0218,-0.0133,0.1178,0.2241,2.3275,0.5588
26.162,0.0343,-0.0095,0.1143,0.2001,2.3515,0.5492
26.165,0.0474,-0.0050,0.1103,0.1690,2.3610,0.5037
26.168,0.0599,0.0014,0.1074,0.1427,2.3778,0.4486
26.171,0.0770,0.0131,0.1040,0.1115,2.3945,0.3912
26.174,0.0890,0.0219,0.1021,0.0756,2.4065,0.3529
26.177,0.0996,0.0315,0.1016,0.0445,2.4161,0.3481
26.180,0.1071,0.0414,0.1021,0.0253,2.4352,0.3529
26.184,0.1129,0.0496,0.1042,0.0206,2.4568,0.3529
26.187,0.1164,0.0584,0.1069,0.0253,2.4712,0.3552
26.190,0.1169,0.0659,0.1098,0.0325,2.4783,0.3648
26.193,0.1159,0.0736,0.1130,0.0708,2.4807,0.3600
26.196,0.1116,0.0811,0.1159,0.1091,2.4688,0.3696
26.199,0.1049,0.0875,0.1181,0.1403,2.4544,0.4103
26.202,0.0954,0.0912,0.1194,0.1738,2.4424,0.4726
26.205,0.0796,0.0947,0.1175,0.2193,2.4544,0.5779
26.208,0.0668,0.0957,0.1151,0.2384,2.4759,0.6354
26.211,0.0519,0.0965,0.1119,0.2672,2.4999,0.6928
26.214,0.0362,0.0979,0.1082,0.3007,2.4759,0.7718
26.218,0.0205,0.0981,0.1045,0.3414,2.4520,0.8317
26.221,0.0053,0.0989,0.1018,0.3677,2.4281,0.9179
26.224,-0.0102,0.0981,0.0994,0.3797,2.4065,1.0256
26.227,-0.0251,0.0965,0.0986,0.4132,2.4089,1.1501
26.230,-0.0397,0.0933,0.1002,0.4108,2.4209,1.3034
26.233,-0.0536,0.0891,0.1018,0.4204,2.4257,1.4398
26.236,-0.0699,0.0832,0.1061,0.4348,2.4089,1.5787
26.239,-0.0784,0.0800,0.1101,0.4491,2.3850,1.6577
26.242,-0.0832,0.0787,0.1125,0.4515,2.3515,1.7175
26.245,-0.0850,0.0781,0.1146,0.4419,2.3084,1.7559
26.249,-0.0829,0.0789,0.1159,0.4515,2.2700,1.7463
26.252,-0.0768,0.0837,0.1173,0.4563,2.2461,1.7367
26.255,-0.0677,0.0891,0.1167,0.4467,2.2150,1.7654
26.258,-0.0568,0.0920,0.1165,0.4395,2.1958,1.8157
26.261,-0.0445,0.0877,0.1183,0.4970,2.1767,1.8540
26.264,-0.0339,0.0853,0.1253,0.5042,2.1719,1.8708
26.267,-0.0243,0.0861,0.1346,0.4228,2.1671,1.8684
26.270,-0.0086,0.0856,0.1418,0.2887,2.1527,1.7846
26.273,0.0072,0.0875,0.1423,0.2504,2.1384,1.7199
26.276,0.0229,0.0931,0.1413,0.2456,2.1144,1.6649
26.279,0.0402,0.1013,0.1405,0.2504,2.0929,1.5907
26.283,0.0580,0.1115,0.1415,0.2648,2.0953,1.5116
26.286,0.0743,0.1226,0.1439,0.2289,2.1791,1.4757
26.289,0.0879,0.1330,0.1482,0.1690,2.3131,1.4757
26.292,0.0996,0.1344,0.1567,0.2312,2.4783,1.4877
26.295,0.1049,0.1349,0.1727,0.2432,2.5286,1.5835
26.298,0.1036,0.1306,0.1900,0.1929,2.5478,1.5883
26.301,0.1007,0.1138,0.2039,0.0397,2.3682,1.4111
26.304,0.0991,0.1064,0.2041,-0.0608,2.2605,1.2579
26.307,0.0975,0.1064,0.1985,-0.0489,2.2317,1.0975
26.310,0.0959,0.1144,0.1930,-0.0273,2.2246,1.0855
26.314,0.0908,0.1189,0.1887,-0.0728,2.2054,1.1429
26.317,0.0815,0.1115,0.1852,-0.1087,2.1958,1.1549
26.320,0.0692,0.0960,0.1844,-0.0704,2.2054,1.1597
26.323,0.0514,0.0776,0.1898,-0.0082,2.2293,1.2435
26.326,0.0269,0.0582,0.1999,0.0373,2.2293,1.3776
26.329,-0.0038,0.0352,0.2111,0.0684,2.2078,1.5739
26.332,-0.0496,-0.0021,0.2265,0.0517,2.2126,1.7846
26.335,-0.0832,-0.0340,0.2385,0.0349,2.2341,1.8851
26.338,-0.1141,-0.0665,0.2492,0.0469,2.2437,1.9306
26.341,-0.1394,-0.0956,0.2593,0.0948,2.2413,1.9474
26.345,-0.1586,-0.1196,0.2681,0.1451,2.2150,1.9594
26.348,-0.1719,-0.1396,0.2753,0.1642,2.1839,1.9689
26.351,-0.1818,-0.1561,0.2822,0.1570,2.1671,1.9905
26.354,-0.1876,-0.1731,0.2881,0.1307,2.1623,2.0144
26.357,-0.1903,-0.1894,0.2939,0.1235,2.1599,2.0815
26.360,-0.1924,-0.2048,0.3006,0.1283,2.1599,2.1198
26.363,-0.1943,-0.2192,0.3105,0.1570,2.1479,2.1509
26.366,-0.1964,-0.2235,0.3169,0.1451,2.1096,2.2060
26.369,-0.1986,-0.2235,0.3222,0.1307,2.0689,2.2562
26.372,-0.2010,-0.2214,0.3249,0.1067,2.0426,2.3113
26.376,-0.2031,-0.2152,0.3262,0.0756,2.0163,2.3520
26.379,-0.2050,-0.2104,0.3275,0.0613,1.9947,2.3951
26.382,-0.2042,-0.2062,0.3299,0.0708,1.9899,2.4071
26.385,-0.1999,-0.2011,0.3334,0.0948,1.9827,2.4430
26.388,-0.1935,-0.1947,0.3374,0.1044,1.9588,2.4334
26.391,-0.1791,-0.1859,0.3435,0.1067,1.9277,2.4286
26.394,-0.1647,-0.1785,0.3464,0.0996,1.8966,2.3951
26.397,-0.1469,-0.1694,0.3472,0.1044,1.8606,2.3760
26.400,-0.1274,-0.1598,0.3470,0.1283,1.8367,2.3448
26.404,-0.1066,-0.1499,0.3454,0.1714,1.8247,2.3281
26.407,-0.0858,-0.1406,0.3443,0.2049,1.8104,2.3137
26.410,-0.0664,-0.1318,0.3416,0.2289,1.7816,2.3065
26.413,-0.0483,-0.1238,0.3376,0.2504,1.7697,2.3185
26.416,-0.0331,-0.1164,0.3318,0.2696,1.7481,2.3257
26.419,-0.0166,-0.1065,0.3230,0.2959,1.7481,2.3305
26.422,-0.0062,-0.1004,0.3158,0.3533,1.7290,2.2946
26.425,0.0032,-0.0927,0.3073,0.4012,1.7098,2.2706
26.428,0.0125,-0.0852,0.2990,0.4156,1.6859,2.2515
26.431,0.0210,-0.0761,0.2899,0.4180,1.6499,2.1988
26.435,0.0317,-0.0673,0.2809,0.4060,1.6069,2.1341
26.438,0.0429,-0.0586,0.2700,0.3893,1.5590,2.0982
26.441,0.0564,-0.0498,0.2588,0.3486,1.5111,2.0312
26.444,0.0727,-0.0399,0.2484,0.3126,1.4512,1.9522
26.447,0.0919,-0.0284,0.2385,0.2648,1.3962,1.8636
26.450,0.1201,-0.0141,0.2260,0.1881,1.3291,1.7559
26.453,0.1433,-0.0034,0.2175,0.1283,1.2980,1.6697
