time,px,py,pz,vx,vy,vz
15.135242,-1.5408692463100673e-12,-1.8391077246132653e-12,4.523144542661378e-12,-1.0016592205797043e-13,-1.195532466112663e-13,2.940320502872723e-13
15.135868,-4.1289814756876384e-13,-4.928154510778104e-13,1.2120418441233733e-12,-1.4592448451224618e-14,-1.7416847491722646e-14,4.2835401987731084e-14
15.136494,-1.1063914067052576e-13,-1.3205357867905175e-13,3.2477565927610877e-13,-2.1232316696095565e-15,-2.5341876178484544e-15,6.232640285474108e-15
15.137119,-2.9646164070745174e-14,-3.538424138078241e-14,8.702483065876653e-14,-3.0822712503204275e-16,-3.678851323298453e-16,9.04785296888419e-16
15.137744,-7.943737333919581e-15,-9.481264375997844e-15,2.331844331133046e-14,-4.455488859706902e-17,-5.3178580846089577e-17,1.307886452334093e-16
15.138369,-2.128528262512886e-15,-2.5405093774305696e-15,6.248188168815139e-15,-6.389313284682344e-18,-7.625978287887041e-18,1.8755509323176723e-17
15.138996,-5.703388751020138e-16,-6.807291620357787e-16,1.6742012189308032e-15,-9.024036458462602e-19,-1.0770657664622286e-18,2.6489607315881766e-18
15.139622,-1.5282203840007108e-16,-1.824010648442517e-16,4.486014440504789e-16,-1.236781478798424e-19,-1.476163131144151e-19,3.6305101225740554e-19
15.140247,-4.0948566937680093e-17,-4.8874248056591134e-17,1.2020246852061647e-16,-1.590595647917079e-20,-1.8984587756720577e-20,4.6691139054697764e-20
15.140874,-1.097213813849574e-17,-1.309581851565539e-17,3.220816228327598e-17,-1.7476537961262265e-21,-2.08591585827436e-21,5.130150237821724e-21
15.141547,-2.939975685630311e-18,-3.5090141532553234e-18,8.630151461495231e-18,-1.0144597156001025e-22,-1.2108105238240793e-22,2.9778957152624237e-22
15.142172,-7.877640600247071e-19,-9.402374480726123e-19,2.3124419658178508e-18,2.6338348231524504e-23,3.143619083977996e-23,-7.731490283904507e-23
15.142797,-2.1108071755764888e-19,-2.519358336905025e-19,6.196168805161576e-19,1.4865904768885516e-23,1.7743231853899292e-23,-4.363811932007212e-23
15.143422,-5.655889896663002e-20,-6.750599262996722e-20,1.6602581679949342e-19,5.122561088073172e-24,6.114043543564209e-24,-1.5037021658686035e-23
15.144047,-1.5154908666569232e-20,-1.8088173062860556e-20,4.448647579531898e-20,1.5388008745805082e-24,1.8366390151920655e-24,-4.517072940983847e-24
15.145722,-4.060744793148443e-21,-4.846710475042861e-21,1.1920113075301098e-20,4.3657082054453735e-25,5.210700196184224e-25,-1.2815317906824276e-24
15.146349,-1.0880730825633049e-21,-1.2986719125441402e-21,3.1939840691859738e-21,1.2051686921531924e-25,1.4384316232598701e-25,-3.537712369789312e-25
15.146974,-2.915482479035111e-22,-3.479780235090204e-22,8.558252879569047e-22,3.280859237904958e-26,3.915876432895992e-26,-9.630798065901415e-26
15.147601,-7.812010248750656e-23,-9.324041236880044e-23,2.293176504655923e-22,8.8663468215456e-27,1.0582446867346674e-26,-2.6026717280037787e-26
15.148228,-2.0932214312339955e-23,-2.4983688348166406e-23,6.144546732917697e-23,2.386717983713644e-27,2.8486722613437666e-27,-7.006091171433355e-27
15.148854,-5.6087688298447386e-24,-6.694357814745994e-24,1.6464260147000446e-23,6.411221558776525e-28,7.65212695443747e-28,-1.8819819965137766e-27
15.149481,-1.5028647857964223e-24,-1.7937474209614274e-24,4.411584351178072e-24,1.720220231188969e-28,2.0531724692356076e-28,-5.049620381165262e-28
15.150108,-4.026913272054858e-25,-4.806330791998613e-25,1.1820802338604364e-24,4.612727767427121e-29,5.505530913105289e-29,-1.3540431466189529e-28
15.150733,-1.0790079488657436e-25,-1.2878522031834908e-25,3.1673738229818835e-25,1.2364743087505859e-29,1.475796507688528e-29,-3.6296084402743585e-29
15.15136,-2.891192521447801e-26,-3.4507889052052507e-26,8.486950924931675e-26,3.313848660771633e-30,3.955251027833184e-30,-9.727636865405189e-30
15.151985,-7.746925501965653e-27,-9.246359200682981e-27,2.274071203025947e-26,8.88048877024897e-31,1.0599326019918332e-30,-2.606823026256593e-30
15.15261,-2.0757820272111543e-27,-2.4775539975240783e-27,6.093354235356939e-27,2.3796739496830033e-31,2.840264839734687e-31,-6.985413762133173e-31
15.153235,-5.5620400936751285e-28,-6.638584633564824e-28,1.6327090281032148e-27,6.376541473676319e-32,7.610734466041215e-32,-1.8718018311275402e-31
15.153861,-1.4903438606751534e-28,-1.7788030444901775e-28,4.37482980223308e-28,1.708621717770338e-32,2.0393290391890177e-32,-5.015573525601045e-32
15.154487,-3.993363560204421e-29,-4.766287462968299e-29,1.1722318838834637e-28,4.5782852203920946e-33,5.46442193876554e-33,-1.343932709342727e-32
15.156121,-1.0700183323281826e-29,-1.2771226274877386e-29,3.140985253620882e-29,1.226754594107863e-33,1.4641955218662238e-33,-3.6010767044715073e-33
15.156747,-2.8671049210934292e-30,-3.422039099220604e-30,8.416242979822388e-30,3.2870886082849614e-34,3.923311510994137e-34,-9.64908407083403e-34
15.170504,-7.6823829837285145e-31,-9.169324342507849e-31,2.2551250698720122e-30,8.807740575254543e-35,1.0512497259018399e-34,-2.5854681577649636e-34
15.171226,-2.058487914916044e-31,-2.456912573478245e-31,6.0425882343901945e-31,2.3600286897017047e-35,2.816817198430818e-35,-6.927746084822877e-35
15.171851,-5.515700668438263e-32,-6.583276115264942e-32,1.6191063217819524e-31,6.323679756113248e-36,7.547641252039193e-36,-1.8562845385419632e-35
15.172478,-1.477927251520909e-32,-1.763983174560421e-32,4.338381467587634e-32,1.6944250164723698e-36,2.0223845365430957e-36,-4.973899819572146e-36
15.173103,-3.960093362728748e-33,-4.726577748906933e-33,1.1624655839520617e-32,4.5401979381023615e-37,5.418962783008929e-37,-1.332752378276599e-36
15.173729,-1.0611036115200952e-33,-1.266482443747174e-33,3.114816536924762e-33,1.2165422322822217e-37,1.4520065359642324e-37,-3.5710988275231853e-37
15.174356,-2.8432180033380273e-34,-3.3935288183733703e-34,8.346124128436979e-34,3.259714594988722e-38,3.8906391999415644e-38,-9.568729025038846e-38
15.174981,-7.618378192987939e-35,-9.092931290115413e-35,2.2363367839330367e-34,8.73437743898568e-39,1.0424934533669028e-38,-2.563932776340372e-38
15.175606,-2.0413378862701924e-35,-2.436443120774547e-35,5.992245183763577e-35,2.3403689552777286e-39,2.7933522811254925e-39,-6.87003591851062e-39
15.176232,-5.469747314142886e-36,-6.528428392747987e-36,1.6056169446530425e-35,6.270998537046648e-40,7.484763472396665e-40,-1.8408202303865173e-39
15.176858,-1.465614089749634e-36,-1.749286774471837e-36,4.30223679755672e-36,1.6803086725007374e-40,2.0055359445527636e-40,-4.932461998452324e-40
15.177484,-3.9271003516352454e-37,-4.687198871234071e-37,1.1527806506956587e-36,4.502372649608067e-41,5.373816330497025e-41,-1.3216489541776812e-40
15.178111,-1.052263162566087e-37,-1.2559309073340083e-37,3.0888658415385274e-37,1.206406881556448e-41,1.4399094668222044e-41,-3.541347012803647e-41
15.178738,-2.8195300963789237e-38,-3.365256067279962e-38,8.276589463282398e-38,3.232556868057394e-42,3.8582250379340106e-42,-9.489008877041395e-42
15.180474,-7.554906649967672e-39,-9.017174696659317e-39,2.2177050301931285e-38,8.66160833628827e-43,1.0338080818336277e-42,-2.5425717704971822e-42
15.181099,-2.024330740892899e-39,-2.416144206696078e-39,5.942321559819638e-39,2.3208705065935432e-43,2.7700798667535812e-43,-6.81279919841419e-43
15.181725,-5.424176814337646e-40,-6.474037627011696e-40,1.592239952543293e-39,6.218752567411229e-44,7.422405185626703e-44,-1.8254836875229075e-43
15.182352,-1.4534035135098854e-40,-1.734712815559828e-40,4.266393262218576e-40,1.6663094034343764e-44,1.9888270875614644e-44,-4.891367844856614e-44
15.182977,-3.894382217591528e-41,-4.648148073641202e-41,1.1431764062212944e-40,4.4648617191406766e-45,5.329045080668258e-45,-1.3106378083040095e-44
15.183604,-1.0434963666812381e-41,-1.2454672796962036e-41,3.063131351050032e-41,1.1963558586231564e-45,1.4279130472939755e-45,-3.5118427380978236e-45
15.18423,-2.7960395421853664e-42,-3.337218866994298e-42,8.207634117292385e-42,3.2056252365342666e-46,3.826080732575698e-46,-9.409952420797279e-46
15.184857,-7.491963911985814e-43,-8.942049259567271e-43,2.199228504525258e-42,8.589445258278003e-47,1.025195042504148e-46,-2.521388660167383e-46
15.185483,-2.0074652883709685e-43,-2.3960144104226713e-43,5.892813868160036e-43,2.3015344714641995e-47,2.747001301421106e-47,-6.7560392351782125e-47
15.18611,-5.378985979320034e-44,-6.420100010979941e-44,1.5789744091315012e-43,6.16694182692024e-48,7.360566367516026e-48,-1.8102749039960596e-47
15.186735,-1.4412946681235346e-44,-1.7202602777215187e-44,4.230848352708338e-44,1.6524267599780373e-48,1.972257429311911e-48,-4.8506160399013084e-48
15.187362,-3.861936670494776e-45,-4.6094226227712936e-45,1.1336521782807496e-44,4.427663295235194e-49,5.2846468237026946e-49,-1.2997183971673016e-48
15.187987,-1.0348026102344492e-45,-1.2350908284330727e-45,3.0376112641758976e-45,1.1863885729029072e-49,1.4160165724922143e-49,-3.482584269789333e-49
15.188613,-2.772744696538074e-46,-3.309415255054999e-46,8.139253263943537e-46,3.1789179801208934e-50,3.794204230600805e-50,-9.33155460645653e-50
15.18924,-7.429545573370909e-47,-8.867549720440842e-47,2.1809059136666202e-46,8.517883394315487e-51,1.0166537612035875e-50,-2.5003820332118624e-50
15.190869,-1.9907403482085174e-47,-2.376052322970985e-47,5.843718643498192e-47,2.2823595315407938e-51,2.7241150116099645e-51,-6.69975215885548e-51
15.191494,-5.334171645961476e-48,-6.366611769293971e-48,1.565819385897106e-47,6.115562740259415e-52,7.299242750740774e-52,-1.7951928302903694e-51
15.192121,-1.4292867060329985e-48,-1.7059281493527742e-48,4.195599581063145e-48,1.6386597778834847e-52,1.9558258189235978e-52,-4.8102037530839835e-52
15.192746,-3.829761439321731e-49,-4.57101980803976e-49,1.124207300226514e-48,4.3907747850841835e-53,5.240618464949575e-53,-1.2888899596619147e-52
15.193373,-1.026181284706991e-49,-1.2248008272458056e-49,3.012303794639848e-49,1.17650432832567e-53,1.404219211621074e-53,-3.4535695645994452e-53
15.194,-2.7496439289163407e-50,-3.281843285350648e-50,8.07144211692393e-50,3.1524332317638914e-54,3.762593303583837e-54,-9.253809953377369e-54
15.194627,-7.36764726515674e-51,-8.793670864691218e-51,2.1627359751290485e-50,8.446917738817209e-55,1.0081836404894725e-54,-2.4795504202666316e-54
15.195254,-1.9741547497448045e-51,-2.3562565470964282e-51,5.795032449418083e-51,2.263344345168631e-55,2.701419395985373e-55,-6.643934031085785e-55
15.19588,-5.289730677486579e-52,-6.313569158048918e-52,1.5527739620553876e-51,6.0646117118741345e-56,7.2384300438191675e-56,-1.7802364109487688e-55
15.196506,-1.4173787867420074e-52,-1.6917154272775046e-52,4.160644480048256e-52,1.625007493637059e-56,1.9395311063927676e-56,-4.770128156058498e-56
15.197131,-3.797854271969864e-53,-4.532936941444898e-53,1.11484111096516e-52,4.354193606832848e-57,5.196956922830669e-57,-1.2781517378972904e-56
15.197757,-1.017631786649927e-53,-1.214596555886658e-53,2.987207171047735e-53,1.1667024330669636e-57,1.3925201389519898e-57,-3.42479659171201e-57
15.198383,-2.7267356223839324e-54,-3.2545010279836125e-54,8.004195929798179e-54,3.126169137698214e-58,3.731245738959628e-58,-9.176713019925292e-58
15.199008,-7.306264654776568e-55,-8.720407521174282e-55,2.1447174171092656e-54,8.376543324595838e-59,9.99784087502119e-59,-2.458892363238713e-58
15.199633,-1.9577073320722953e-55,-2.3366256971953825e-55,5.746751878133773e-55,2.24448758138833e-59,2.678912865977975e-59,-6.58858094490448e-59
15.201264,-5.245659963253588e-56,-6.2609684645318e-56,1.5398372244930364e-55,6.014085175461687e-60,7.178123990183145e-60,-1.765404599100956e-59
15.20189,-1.4055700767567776e-56,-1.6776211166774604e-56,4.125980602984409e-56,1.61146895164978e-60,1.923372151174194e-60,-4.730386443741252e-60
15.215586,-3.7662129350997495e-57,-4.495171357379761e-57,1.105552954911084e-56,4.3179171999869276e-61,5.1536591412627004e-61,-1.2675029802531623e-60
15.216289,-1.0091535176418782e-57,-1.2044773001085388e-57,2.962319636763566e-57,1.1569822010442888e-61,1.3809185356097589e-61,-3.396263337166212e-61
15.216915,-2.7040181734759088e-58,-3.227386569134948e-58,7.937509995675238e-58,3.100123859571322e-62,3.7001593425586567e-62,-9.10025840970846e-62
15.21754,-7.24539344575988e-59,-8.647754561828631e-59,2.126848978399859e-58,8.306755225801e-63,9.9145451431562e-63,-2.4384064161693893e-62
15.218165,-1.9413969439554112e-59,-2.3171583992082033e-59,5.698873550250836e-59,2.2257879203224365e-63,2.656593846245256e-63,-6.533689025877375e-63
15.218792,-5.201956418536667e-60,-6.208806006961604e-60,1.5270082677042183e-59,5.9639795944216755e-64,7.118320368715856e-64,-1.7506963565955834e-63
15.219419,-1.3938597495276742e-60,-1.663644231022583e-60,4.091605523576509e-60,1.5980432042925934e-64,1.9073478222232227e-64,-4.69097583441458e-64
15.220044,-3.734835213978748e-61,-4.457720412445538e-61,1.0963421819406011e-60,4.281943025382492e-65,5.110722089621206e-65,-1.2569429413706635e-64
15.22067,-1.0007458842471388e-61,-1.1944423516150113e-61,2.9376394497865195e-61,1.14734295189085e-65,1.3694135895411584e-65,-3.3679678037793654e-65
15.221295,-2.681489992086399e-62,-3.200498010930446e-62,7.871379646878893e-62,3.0742955743462273e-66,3.669331938491286e-66,-9.024440771293037e-66
15.22192,-7.185029377431658e-63,-8.575706901316647e-63,2.1091294083010035e-62,8.237548557620749e-67,9.8319433790222e-67,-2.418091145146564e-66
15.222546,-1.9252224437499453e-63,-2.2978532905230486e-63,5.651394114529848e-63,2.207244053089788e-67,2.6344607745693594e-67,-6.479254431849332e-67
15.223171,-5.158616984309981e-64,-6.15707813423163e-64,1.5142861937272156e-63,5.9142914616182775e-68,7.0590149934679775e-68,-1.7361106539304862e-67
15.223796,-1.3822469853913553e-64,-1.649783792001972e-64,4.0575168357438524e-64,1.5847293118314705e-68,1.8914569979183347e-68,-4.6518935695362895e-68
15.225778,-3.70371891232598e-65,-4.420581485266584e-65,1.0872081473464546e-64,4.246268565010294e-69,5.068142762530975e-69,-1.2464708821007878e-68
15.226548,-9.92408297974135e-66,-1.1844910080107244e-65,2.9131648826290425e-65,1.1377840109082351e-69,1.3580044954584865e-69,-3.339908011008063e-69
15.227292,-2.65914950135729e-66,-3.173833471307798e-66,7.805800254621096e-66,3.048682474174341e-70,3.63876136899604e-70,-8.949254797829981e-70
15.22802,-7.12516822461416e-67,-8.504259496668552e-67,2.0915574665329213e-66,8.168918475940331e-71,9.750029800915849e-71,-2.397945128204598e-70
15.228735,-1.9091826993231536e-67,-2.2787090198805022e-67,5.6043102476518124e-67,2.1888546817140018e-71,2.6125121017478464e-71,-6.425273352675646e-71
15.229484,-5.115638627033575e-68,-6.105781225653883e-68,1.5016701120815577e-67,5.865017299134936e-72,7.000203713364895e-72,-1.7216464701806675e-71
15.23021,-1.3707309715133972e-68,-1.6360388294553932e-68,4.023712153451678e-68,1.5715263423616622e-72,1.8756985659826535e-72,-4.613136913546626e-72
15.230837,-3.6728618521585985e-69,-4.383751976306894e-69,1.0781502117926837e-68,4.2108913218395686e-73,5.0259181796556825e-73,-1.2360860694526496e-72
15.231462,-9.841401752342359e-70,-1.1746225727522416e-69,2.8888942221959266e-69,1.1283047090191971e-73,1.3466904547831861e-73,-3.3120819948095335e-73
15.232089,-2.636995137567866e-70,-3.14739108388486e-70,7.74076722867796e-70,3.023282766268927e-74,3.6084454942885464e-74,-8.874695226683582e-74
15.232716,-7.065805797331159e-71,-8.433407346929435e-71,2.0741319231490675e-70,8.10086017700311e-75,9.668798675303334e-75,-2.3779669552247774e-74
15.233341,-1.8932765879745095e-71,-2.2597242472789966e-71,5.557618653985531e-71,2.1706185190326154e-75,2.59074629148526e-75,-6.371742009955351e-75
15.233967,-5.073018338441043e-72,-6.054911690705686e-72,1.4891591397056993e-71,5.816153658030897e-76,6.941882411916139e-76,-1.7073027929268349e-75
15.235753,-1.3593109018314028e-72,-1.622408381305382e-72,3.990189110544165e-72,1.558433371742457e-76,1.8600714234061008e-76,-4.5747031536768035e-76
15.23638,-3.6422618736393427e-73,-4.347229307688171e-73,1.0691677412698687e-72,4.175808819643226e-77,4.9840453854893006e-77,-1.2257877765421856e-76
15.237005,-9.75940937300905e-74,-1.1648363550992889e-73,2.864825769664384e-73,1.1189043827208167e-77,1.3354706755899579e-77,-3.2844878075041727e-77
15.237631,-2.6150253500253437e-74,-3.121168997829003e-74,7.67627601706844e-74,2.998094672779624e-78,3.578382192411772e-78,-8.800756839063083e-78
15.238257,-7.006937940514683e-75,-8.363145492809191e-75,2.0568515584500356e-74,8.033368897074327e-79,9.58824431641902e-79,-2.3581552278366074e-78
15.238883,-1.8775029963571215e-75,-2.2408976438810116e-75,5.511316065356932e-75,2.1525342886069985e-79,2.569161820285588e-79,-6.318656656766724e-79
15.23951,-5.0307531353289624e-76,-6.004465968778332e-76,1.4767524008952083e-75,5.767697118099823e-80,6.884047006927251e-80,-1.6930786181845366e-79
15.240135,-1.347985976998582e-76,-1.6088914934898967e-76,3.956945360578819e-76,1.5454494835325084e-80,1.8445744763681785e-80,-4.5365895997591124e-80
15.240761,-3.611916834925358e-77,-4.311010923009382e-77,1.0602601070507623e-76,4.14101860282456e-81,4.942521449149215e-81,-1.2155752825412713e-80
15.241388,-9.6781001026919e-78,-1.1551316700664069e-77,2.8409578403651597e-77,1.1095823740380683e-81,1.3243443725513259e-81,-3.257123517639223e-81
15.242013,-2.593238600956343e-78,-3.0951653777275822e-78,7.612322105735751e-78,2.9731164306680024e-82,3.548569359087499e-82,-8.727434459657433e-82
15.242639,-6.948560533714181e-79,-8.293469016335412e-79,2.0397151628981912e-78,7.966439912107665e-83,9.508361085867519e-83,-2.3385085593199417e-82
15.243266,-1.8618608203998095e-79,-2.2222278919200678e-79,5.465399240820329e-79,2.134600724633001e-83,2.547757177345634e-83,-6.26601357740506e-83
15.243969,-4.9888400593481e-80,-5.954440528927866e-80,1.4644490272414747e-79,5.719644287630388e-84,6.826693450214049e-84,-1.6789729503338904e-83
15.245758,-1.3367554043277992e-80,-1.5954872198955401e-80,3.923978576662234e-80,1.5325737689256837e-84,1.8292066401614164e-84,-4.4987935840386385e-84
15.246385,-3.581824612018283e-81,-4.275094287167811e-81,1.0514266856462762e-80,4.106518236245351e-85,4.901343464171083e-85,-1.2054478726272718e-84
15.247011,-9.59746825015557e-82,-1.1455078383750041e-81,2.8172887636646045e-81,1.1003380304777589e-85,1.3133107668826686e-85,-3.2299872098535794e-85
15.247637,-2.571633365399246e-82,-3.0693784034594496e-82,7.548901018231392e-82,2.948346291584167e-86,3.51900490756903e-86,-8.654722956273013e-86
15.248262,-6.89066949080811e-83,-8.224373040509135e-83,2.0227215370330094e-82,7.900068537414619e-87,9.429143392229e-87,-2.3190255745079116e-86
15.248887,-1.846348965229817e-83,-2.20371368460849e-83,5.4198649664315544e-83,2.1168165718523665e-87,2.5265308644492633e-87,-6.2138090871225676e-87
15.262686,-4.947276176796317e-84,-5.904831869627951e-84,1.4522481575709216e-83,5.671991803168879e-88,6.769817727319289e-88,-1.6649848020498948e-87
15.263425,-1.32561839773609e-84,-1.5821946222913422e-84,3.891286451287219e-84,1.5198053266874506e-88,1.813966839115449e-88,-4.461312460986534e-88
15.264052,-3.551983098615573e-85,-4.239476886181643e-85,1.0426668587618437e-84,4.072305305055417e-89,4.860508548305412e-89,-1.1954048379330058e-88
15.264677,-9.5175081715805e-86,-1.1359641864058146e-85,2.79381688284774e-85,1.0911707049828593e-89,1.3023690862877127e-89,-3.2030769847437254e-89
15.265304,-2.5502081310974516e-86,-3.0438062700675743e-86,7.48600831540183e-86,2.9237825217443692e-90,3.4896867684951397e-90,-8.582617239474435e-90
15.265931,-6.83326075971791e-87,-8.155852728963515e-87,2.005869491387115e-86,7.834250127336533e-91,9.35058569066785e-91,-2.299704909690683e-90
15.266558,-1.83096634509618e-87,-2.1853537260459375e-87,5.374710055023005e-87,2.0991805854648526e-91,2.50548139586254e-91,-6.162039531870454e-91
15.267185,-4.906058578413239e-88,-5.855636518524765e-88,1.4401489378847308e-87,5.62473632928375e-92,6.71341585723166e-92,-1.6511131942333165e-91
15.267812,-1.3145741776896387e-88,-1.5690127702630814e-88,3.8588666961712806e-88,1.507143263091795e-92,1.7988540065217164e-92,-4.42414360711482e-92
15.268438,-3.52239020596307e-89,-4.2041562270139706e-89,1.0339800132541372e-88,4.038377414523592e-93,4.820013843315783e-93,-1.1854454754971257e-92
15.269064,-9.438214270167884e-90,-1.126500046151742e-89,2.7705405550022963e-89,1.082079755887212e-93,1.2915185649044685e-93,-3.1763909587307756e-93
15.269689,-2.5289613983935383e-90,-3.0184471876326873e-90,7.423639595077749e-90,2.899423401809657e-94,3.4606128897452136e-94,-8.511112262228273e-94
15.270314,-6.776330322124417e-91,-8.087903285625257e-91,1.9891578464030263e-90,7.768980074919483e-95,9.272682482544536e-95,-2.2805452125199878e-94
15.270939,-1.8157118832937317e-91,-2.1671467311286963e-91,5.329931345980552e-91,2.0816915310411184e-95,2.4846072982297273e-95,-6.110701288043174e-95
15.272657,-4.8651843791766366e-92,-5.806851032193959e-92,1.428150521299064e-91,5.577874558332197e-96,6.657483892107139e-96,-1.6373571559421668e-95
15.273283,-1.303621971149219e-92,-1.5559407411481638e-92,3.826717042096457e-92,1.4945866918586725e-96,1.7838670845588087e-96,-4.387284420792782e-96
15.273909,-3.493043862708817e-93,-4.169129837398306e-93,1.0253655410881551e-92,4.004732189870117e-97,4.77985651477883e-97,-1.1755690882149188e-96
15.274534,-9.359580995747964e-94,-1.1171147551711066e-93,2.747458150903712e-93,1.0730645468706227e-97,1.2807584432516298e-97,-3.149927263928641e-97
15.275159,-2.5078916801242876e-94,-2.993299381148002e-94,7.361790491765962e-94,2.875267226765542e-98,3.431781236295622e-98,-8.440203019549811e-98
15.275784,-6.719874193186571e-95,-8.020519954378947e-95,1.9725854323505983e-94,7.704253811591791e-99,9.195428315030724e-99,-2.2615451419144768e-98
15.276411,-1.8005845120877373e-95,-2.1490914254597296e-95,5.2855257050223284e-95,2.064348184436309e-99,2.4639071104701674e-99,-6.0597907622247835e-99
15.277043,-4.824650718100461e-96,-5.7584719958996295e-96,1.41625206798579e-95,5.531403210228608e-100,6.60201791699266e-100,-1.6237157243237322e-99
15.27767,-1.2927610115160793e-96,-1.5429776199710406e-96,3.794835238750491e-96,1.4821347340919627e-100,1.7690050242184172e-100,-4.35073232206486e-100
15.278296,-3.463942014758046e-97,-4.1343952656655325e-97,1.0168228392946636e-96,3.971367276100388e-101,4.740033751885806e-101,-1.1657749847895112e-100
15.278921,-9.281602844391468e-98,-1.1078076565412775e-97,2.724568054901109e-97,1.0641244469143128e-101,1.2700879681754112e-101,-3.123684048013298e-101
15.279546,-2.4869975015165823e-98,-2.968361090394977e-98,7.300456676343828e-98,2.8513123058026333e-102,3.403189790077271e-102,-8.369884548152748e-102
15.280171,-6.663888421262485e-99,-7.95369801873413e-99,1.95615108924514e-98,7.64006680684424e-103,9.118817780727645e-103,-2.2427033679658484e-102
15.280796,-1.7855831726391517e-99,-2.1311865452594764e-99,5.241490023979331e-99,2.0471493317043736e-103,2.4433793836760015e-103,-6.009304390937423e-103
15.281423,-4.784454758034601e-100,-5.710496023355305e-100,1.4044527451136969e-99,5.4853190322149786e-104,6.547014049552076e-104,-1.610187944547185e-103
15.283129,-1.2819905385782875e-100,-1.5301224993791638e-100,3.763219054569313e-100,1.4697865182179562e-104,1.7542667852319107e-104,-4.3144847524700575e-104
15.283755,-3.435082625129426e-101,-4.099950080572301e-101,1.0083513099279882e-100,3.9382803378401544e-105,4.700542767245859e-105,-1.1560624796834787e-104
15.284381,-9.204274358024439e-102,-1.0985780988126887e-101,2.7018686648041958e-101,1.0552588302567587e-105,1.2595063927968307e-105,-3.097659474093109e-105
15.285007,-2.4662774000842023e-102,-2.943630569820102e-102,7.239633855756234e-102,2.827556962198308e-106,3.3748365498343525e-106,-8.300151926101753e-106
15.285633,-6.608369087632909e-103,-7.887432801495187e-103,1.9398536667662257e-102,7.576414567912986e-107,9.04284551728755e-107,-2.224018571845766e-106
15.286258,-1.7707068149305188e-103,-2.1134308372773907e-103,5.197821220577867e-103,2.0300937690131055e-107,2.423022681010765e-107,-5.959238640391901e-107
15.286883,-4.744593685466308e-104,-5.662919756486927e-104,1.3927517267901983e-103,5.43961879863326e-108,6.492468439794435e-108,-1.596772869736749e-107
15.287509,-1.2713097984575203e-104,-1.5173744795794753e-104,3.7318662765808377e-104,1.4575411799243512e-108,1.7396513359975232e-108,-4.278539174862874e-108
15.288134,-3.406463673812471e-105,-4.0657918711308495e-105,9.999503600241624e-105,3.905469059172025e-109,4.661380796690925e-109,-1.146430893070865e-108
15.288761,-9.127590124046145e-106,-1.0894254359632432e-105,2.6793583917711223e-105,1.0464670763498882e-109,1.2490129764594312e-109,-3.07185172058027e-109
15.289386,-2.4457299255254336e-106,-2.9191060884127253e-106,7.179317772715103e-106,2.803999533199341e-110,3.346719530984255e-110,-8.231000272467958e-110
15.297766,-6.553312306226868e-107,-7.821719664433962e-107,1.9236920241771756e-106,7.513292639465047e-111,8.967506207038419e-111,-2.2054894457135368e-110
15.298391,-1.7559543976924657e-107,-2.095823058704228e-107,5.154516238223813e-107,2.0131803025598633e-111,2.4028355776088154e-111,-5.909590006240322e-111
15.299017,-4.705064710323249e-108,-5.6157398651978125e-108,1.3811481940035274e-107,5.394299310699541e-112,6.4383772698045e-112,-1.5834695609054195e-111
15.299642,-1.2607180435562966e-108,-1.5047326682754343e-108,3.700774710250078e-108,1.4453978620997501e-112,1.7251576535081492e-112,-4.242893073235708e-112
15.300267,-3.378083157626157e-109,-4.031918246440271e-109,9.916194015594227e-109,3.8729311434733884e-113,4.622545099082265e-113,-1.1368795507895974e-112
15.300893,-9.051544774950259e-110,-1.0803490273530985e-109,2.6570356601972685e-109,1.0377485698156462e-113,1.2386069846774452e-113,-3.046258981063307e-113
15.314722,-2.4253536396215708e-110,-2.894785929583893e-110,7.119504205401405e-110,2.7806383699055274e-114,3.3188367654786864e-114,-8.162424746987332e-114
15.315438,-6.498714223349712e-111,-7.75655400796511e-111,1.9076650302452123e-110,7.450696603286509e-115,8.892794576611756e-115,-2.187114692624575e-114
15.316065,-1.7413248883308228e-111,-2.078361977085049e-111,5.1115720457886644e-111,1.996407748488027e-115,2.382816660475595e-115,-5.860355013330833e-115
15.316691,-4.665865065778228e-112,-5.568953047135546e-112,1.3696413345654086e-111,5.349357396280185e-116,6.384736753475495e-116,-1.5702770868892451e-115
15.317317,-1.2502145325056465e-112,-1.4921961806045488e-112,3.6699421793255343e-112,1.4333557147736714e-116,1.7107847232797345e-116,-4.207543952542751e-116
15.317943,-3.349939090078704e-113,-3.9983268355191197e-113,9.833578514090503e-113,3.840664313255642e-117,4.5840329561185734e-117,-1.1274077842942969e-116
15.318568,-8.976132987949128e-114,-1.0713482376798149e-113,2.634898907604967e-113,1.0291027004029199e-117,1.228287689084376e-117,-3.0208794641806216e-117
15.319194,-2.4051471161362398e-114,-2.870668391046183e-114,7.060188967169667e-114,2.757471837154256e-118,3.2911863016658727e-118,-8.094420549721903e-118
15.319821,-6.444571017413335e-115,-7.691931270824126e-115,1.891771563162279e-114,7.388622077973213e-119,8.818705396573424e-119,-2.168893026439627e-118
15.320446,-1.7268172628543416e-115,-2.061046370232952e-115,5.068985637397386e-115,1.9797749328041197e-119,2.3629645283887227e-119,-5.811530215464354e-119
15.321071,-4.6269920080555007e-116,-5.522556027460837e-116,1.3582303430542088e-115,5.3047899096697654e-120,6.331543136244114e-120,-1.5571945242821446e-119
