time,type,distance
71.4334,R,X
71.471706,U,1818
71.485935,D,836
71.501347,L,660
71.539683,R,X
71.593543,U,1831
71.607795,D,876
71.623209,L,763
71.661537,R,X
71.69989,U,1819
71.714101,D,871
71.729526,L,752
71.767872,R,X
71.80618,U,1822
71.820406,D,869
71.835826,L,753
71.874129,R,X
71.912495,U,1818
71.926722,D,823
71.942154,L,775
71.980501,R,X
72.018818,U,1839
72.033037,D,841
72.048465,L,793
72.086774,R,X
72.125095,U,1875
72.13931,D,806
72.154712,L,738
72.193039,R,X
72.231351,U,1870
72.245583,D,857
72.261022,L,707
72.299327,R,X
72.337675,U,1840
72.351903,D,824
72.36731,L,736
72.405654,R,X
72.443987,U,1859
72.458216,D,870
72.505314,L,730
72.543714,R,X
72.582072,U,1858
72.596303,D,866
72.611742,L,763
72.650068,R,X
72.688374,U,1874
72.70259,D,865
72.718015,L,693
72.756306,R,X
72.794639,U,1870
72.808843,D,831
72.824253,L,701
72.862572,R,X
72.900896,U,1868
72.915107,D,813
72.93053,L,707
72.968857,R,X
73.007152,U,1895
73.021377,D,792
73.036807,L,722
73.0751,R,X
73.113392,U,1887
73.127608,D,780
73.143036,L,704
73.181351,R,X
73.219665,U,1898
73.233882,D,812
73.249284,L,703
73.28758,R,X
73.325888,U,1893
73.340102,D,776
73.355515,L,713
73.393848,R,X
73.44837,U,1889
73.462613,D,830
73.478037,L,692
73.516336,R,X
73.554658,U,1908
73.568876,D,X
73.584277,L,722
73.622582,R,X
73.660896,U,1922
73.67511,D,811
73.69053,L,684
73.728863,R,X
73.76715,U,1919
73.792906,D,783
73.808397,L,730
73.846713,R,X
73.88505,U,1921
73.89929,D,781
73.914711,L,778
73.953026,R,X
73.991321,U,1934
74.005556,D,804
74.021,L,778
74.059292,R,X
74.097596,U,1903
74.111833,D,781
74.127261,L,X
74.165575,R,X
74.203889,U,1933
74.218102,D,810
74.233535,L,X
74.271856,R,X
74.310146,U,1912
74.324387,D,794
74.339813,L,X
74.38994,R,X
74.428306,U,1888
74.442533,D,787
74.457951,L,X
74.496276,R,X
74.53459,U,1933
74.548813,D,811
74.564207,L,X
74.602514,R,X
74.640844,U,1930
74.655068,D,789
74.670503,L,X
74.708806,R,X
74.747106,U,1930
74.761325,D,789
74.776739,L,X
74.815071,R,X
74.853371,U,1945
74.867599,D,773
74.883038,L,X
74.921334,R,X
74.959655,U,1909
74.973872,D,783
74.989285,L,X
75.02759,R,X
75.065899,U,1894
75.092099,D,780
75.107609,L,X
75.14593,R,X
75.184265,U,1943
75.198505,D,815
75.213938,L,X
75.252258,R,X
75.290565,U,1903
75.304806,D,781
75.320234,L,X
75.370773,R,X
75.409128,U,1882
75.423368,D,825
75.438786,L,X
75.477087,R,X
75.515385,U,1912
75.529597,D,782
75.545021,L,X
75.583317,R,X
75.621652,U,1948
75.635877,D,787
75.651295,L,X
75.68961,R,X
75.72791,U,1945
75.742133,D,786
75.75756,L,1484
75.795885,R,X
75.834192,U,1913
75.848412,D,772
75.863823,L,1451
75.90211,R,X
75.940442,U,1955
75.954662,D,807
75.97007,L,X
76.00836,R,X
76.046677,U,1938
76.060895,D,821
76.076303,L,X
76.11462,R,X
76.152928,U,1943
76.167159,D,833
76.182563,L,X
76.220873,R,X
76.259167,U,1910
76.273389,D,802
76.288815,L,X
76.340641,R,X
76.392725,U,1931
76.408286,D,782
76.422514,L,X
76.46076,R,X
76.499081,U,1919
76.513315,D,787
76.528727,L,1436
76.567078,R,X
76.605389,U,1891
76.619619,D,813
76.635049,L,1437
76.673351,R,X
76.711668,U,1916
76.725907,D,807
76.74131,L,1468
76.779627,R,X
76.817931,U,1875
76.832179,D,792
76.847614,L,1463
76.885923,R,X
76.924256,U,1874
76.938506,D,834
76.953945,L,1503
76.992295,R,X
77.030612,U,1907
77.044848,D,802
77.06026,L,1490
77.09859,R,1203
77.136888,U,1909
77.151116,D,818
77.166537,L,1508
77.218873,R,1228
77.257217,U,1882
77.271427,D,813
77.286824,L,1509
77.325145,R,1184
77.363501,U,1869
77.377719,D,750
77.407332,L,1510
77.445715,R,1184
77.48408,U,1897
77.498309,D,802
77.513734,L,1526
77.552092,R,1189
77.590411,U,1885
77.604621,D,820
77.620032,L,1536
77.658345,R,X
77.71215,U,1873
77.727702,D,821
77.741943,L,1539
77.780223,R,X
77.818549,U,1870
77.832783,D,864
77.848214,L,1581
77.88655,R,X
77.924894,U,1874
77.939134,D,839
77.954563,L,1582
78.008659,R,1316
78.047014,U,1897
78.061228,D,835
78.076617,L,1567
78.114944,R,1309
78.153288,U,1886
78.16752,D,835
78.182935,L,1249
78.221294,R,1292
78.259633,U,1866
78.273857,D,807
78.289268,L,1249
78.327598,R,1284
78.365912,U,1871
78.380125,D,823
78.395536,L,1623
78.433888,R,1277
78.472205,U,1877
78.48642,D,815
78.501834,L,1601
78.540137,R,1296
78.578483,U,1901
78.592686,D,830
78.608098,L,1228
78.646425,R,1268
78.684735,U,1879
78.69897,D,775
78.714406,L,1253
78.768709,R,1257
78.807114,U,1906
78.82134,D,811
78.836752,L,1644
78.875098,R,1263
78.913443,U,1937
78.927676,D,827
78.943091,L,1708
78.997557,R,1241
79.035938,U,1925
79.050193,D,821
79.065621,L,1700
79.103949,R,1254
79.142308,U,1966
79.156544,D,781
79.171977,L,1734
79.210298,R,1228
79.248637,U,1950
79.26286,D,803
79.27827,L,1715
79.316598,R,X
79.354928,U,1903
79.369179,D,816
79.384621,L,1730
79.422947,R,X
79.461296,U,1915
79.47553,D,771
79.490952,L,1732
79.52928,R,X
79.579158,U,1931
79.593401,D,821
79.60879,L,943
79.647112,R,X
79.685457,U,1893
79.699683,D,830
79.715087,L,921
79.75342,R,X
79.791725,U,1935
79.805971,D,810
79.821404,L,952
79.859719,R,X
79.898059,U,1922
79.912278,D,804
79.927687,L,1026
79.966013,R,X
80.004323,U,1940
80.01854,D,807
80.033939,L,1939
80.072282,R,X
80.110595,U,1989
80.124811,D,760
80.14022,L,1991
80.178565,R,X
80.216885,U,1978
80.231091,D,780
80.246495,L,1971
80.296591,R,X
80.334944,U,2018
80.349203,D,766
80.364625,L,X
80.414976,R,X
80.453334,U,1960
80.467566,D,789
80.482992,L,639
80.521291,R,X
80.559601,U,1978
80.573834,D,790
80.589236,L,562
80.627555,R,1128
80.665889,U,1979
80.680106,D,785
80.69553,L,645
80.733877,R,X
80.772188,U,1984
80.786407,D,765
80.801828,L,X
80.840132,R,X
80.878491,U,1974
80.892711,D,788
80.908125,L,X
80.946469,R,X
80.984773,U,1968
80.999004,D,770
81.014422,L,541
81.052727,R,X
81.091097,U,1977
81.10531,D,753
81.120709,L,1036
81.159038,R,1530
81.197344,U,1938
81.211581,D,776
81.227019,L,1284
81.277584,R,X
81.315938,U,1923
81.330179,D,825
81.345603,L,1211
81.383936,R,1573
81.422289,U,1939
81.436513,D,836
81.451926,L,1305
81.490285,R,1653
81.528622,U,1958
81.542844,D,805
81.571766,L,1295
81.610188,R,1671
81.648546,U,1925
81.662777,D,784
81.678217,L,1270
81.716563,R,X
81.754902,U,1940
81.769124,D,781
81.784549,L,1260
81.822915,R,X
81.861268,U,1939
81.875502,D,804
81.890932,L,1227
81.929313,R,X
81.967662,U,1933
81.981883,D,790
81.997294,L,1220
82.049479,R,X
82.08786,U,2010
82.102073,D,769
82.117496,L,1192
82.155832,R,X
82.194146,U,1958
82.208385,D,769
82.223825,L,1188
82.262154,R,X
82.300503,U,1986
82.314721,D,797
82.33016,L,1147
82.368519,R,X
82.406885,U,1974
82.421109,D,814
82.436543,L,1150
82.474922,R,780
82.513267,U,1955
82.527492,D,801
82.542933,L,1121
82.581311,R,777
82.619653,U,1891
82.633866,D,764
82.649275,L,1080
82.687608,R,788
82.725927,U,1893
82.755413,D,792
82.769657,L,1059
82.807924,R,816
82.846267,U,1942
82.874624,D,799
82.890127,L,1039
82.928505,R,830
82.966834,U,1954
82.981068,D,804
82.996503,L,1039
83.034838,R,840
83.073139,U,1911
83.087383,D,818
83.102832,L,1009
83.141157,R,843
83.179508,U,1878
83.193736,D,848
83.209174,L,1025
83.247524,R,855
83.28588,U,1911
83.300103,D,844
83.315545,L,X
83.353887,R,866
83.392197,U,1899
83.406429,D,828
83.421858,L,X
83.460179,R,879
83.498507,U,1874
83.512731,D,869
83.528159,L,X
83.582,R,878
83.620353,U,1873
83.63457,D,850
83.649968,L,X
83.688305,R,908
83.726655,U,1862
83.740879,D,883
83.756287,L,X
83.794615,R,X
83.832952,U,1901
83.847187,D,824
83.862601,L,X
83.900911,R,X
83.939247,U,1851
83.953479,D,838
83.968892,L,X
84.007191,R,834
84.045521,U,1876
84.059741,D,882
84.075163,L,X
84.113493,R,938
84.151821,U,1884
84.181757,D,804
84.197282,L,X
84.23564,R,X
84.273984,U,1845
84.288219,D,879
84.303645,L,X
84.341961,R,X
84.380292,U,1863
84.394531,D,858
84.425948,L,X
84.464323,R,X
84.502665,U,1866
84.516882,D,841
84.532287,L,X
84.570603,R,X
84.608908,U,1826
84.62313,D,854
84.638538,L,1106
84.676873,R,X
84.715171,U,1846
84.72938,D,859
84.744794,L,1022
84.783112,R,X
84.821457,U,1823
84.835684,D,X
84.851092,L,966
84.889416,R,X
84.927717,U,1837
84.94195,D,887
84.957347,L,1009
84.995673,R,X
85.033993,U,1893
85.048209,D,857
85.063626,L,1042
85.101947,R,X
85.140293,U,1912
85.154519,D,846
85.169937,L,1037
85.208291,R,X
85.262846,U,1871
85.277102,D,856
85.292534,L,1079
85.330884,R,X
85.369199,U,1864
85.383418,D,859
85.398831,L,1027
85.437153,R,X
85.475495,U,1873
85.50123,D,850
85.516714,L,812
85.555095,R,X
85.593401,U,1843
85.60763,D,892
85.623065,L,779
85.661365,R,X
85.699679,U,1845
85.713906,D,926
85.72932,L,820
85.767653,R,X
85.805968,U,1853
85.820209,D,884
85.835632,L,761
85.87395,R,X
85.912283,U,1865
85.926517,D,851
85.941957,L,787
85.980298,R,X
86.018614,U,1839
86.032849,D,861
86.048273,L,865
86.08659,R,X
86.124898,U,1814
86.15222,D,882
86.166471,L,789
86.204703,R,X
86.24304,U,1811
86.25726,D,888
86.272661,L,808
86.310962,R,X
86.349271,U,1823
86.363487,D,870
86.37889,L,795
86.417184,R,X
86.455482,U,1827
86.469686,D,918
86.485066,L,810
86.523348,R,X
86.56166,U,1786
86.575869,D,891
86.591256,L,832
86.629571,R,X
86.66789,U,1785
86.682102,D,894
86.697496,L,816
86.735809,R,X
86.774113,U,1784
86.800315,D,893
86.815787,L,879
86.854121,R,X
86.89247,U,1792
86.906695,D,900
86.922121,L,891
86.960466,R,X
86.998763,U,1806
87.012977,D,911
87.0284,L,894
87.078927,R,X
87.117287,U,1787
87.131511,D,909
87.146908,L,902
87.198747,R,X
87.237104,U,1811
87.251337,D,919
87.266742,L,914
87.305081,R,X
87.343374,U,1801
87.357595,D,902
87.373007,L,933
87.411304,R,X
87.449626,U,1801
87.46385,D,908
87.479255,L,X
87.517588,R,X
87.555894,U,1819
87.570108,D,888
87.585518,L,X
87.623837,R,X
87.66213,U,1820
87.676349,D,902
