time,type,distance
83.058995,R,79.68
83.074213,L,18.59
83.101669,U,152.19
83.107988,R,79.66
83.123737,L,18.58
83.151388,U,152.29
83.157052,R,82.17
83.173256,L,18.59
83.201110,U,152.26
83.206045,R,82.17
83.222777,L,18.59
83.250901,U,154.83
83.255114,R,84.60
83.272301,L,18.59
83.300543,U,152.19
83.304033,R,82.20
83.321825,L,18.59
83.350333,U,154.76
83.353023,R,82.15
83.371347,L,18.59
83.402018,R,82.03
83.399974,U,152.20
83.420869,L,18.58
83.451087,R,84.69
83.449767,U,154.85
83.470389,L,18.59
83.499573,R,67.03
83.499488,U,154.78
83.519911,L,18.58
83.548929,R,79.63
83.548906,U,144.60
83.569437,L,18.59
83.598065,R,84.69
83.598921,U,154.83
83.618961,L,18.63
83.646986,R,82.18
83.648634,U,154.74
83.668486,L,18.66
83.695978,R,82.18
83.696505,U,90.89
83.718002,L,18.61
83.744971,R,82.12
83.745854,U,78.19
83.767524,L,18.56
83.793962,R,82.17
83.795200,U,65.51
83.817046,L,18.58
83.842981,R,82.24
83.844550,U,52.76
83.866567,L,18.59
83.891971,R,82.10
83.893973,U,42.53
83.916090,L,18.59
83.940963,R,82.15
83.965613,L,18.66
83.946858,U,152.26
83.989953,R,82.12
84.015136,L,18.65
83.996572,U,152.27
84.038949,R,82.17
84.046217,U,149.71
84.064662,L,18.59
84.087938,R,82.17
84.095933,U,149.73
84.114183,L,18.66
84.136930,R,82.22
84.145579,U,147.14
84.163704,L,18.65
84.186021,R,84.69
84.195298,U,147.19
84.213230,L,18.59
84.235013,R,84.60
84.245017,U,147.07
84.262755,L,18.63
84.284003,R,84.71
84.294735,U,147.14
84.312278,L,18.59
84.332996,R,84.67
84.344383,U,144.65
84.361802,L,18.68
84.381985,R,84.66
84.394104,U,144.70
84.411326,L,18.65
84.430973,R,84.60
84.443819,U,144.69
84.460848,L,18.63
84.479891,R,82.12
84.493612,U,147.31
84.510369,L,18.63
84.528888,R,82.08
84.543256,U,144.70
84.559889,L,18.65
84.577882,R,82.08
84.593051,U,147.26
84.609411,L,18.73
84.626875,R,82.08
84.642770,U,147.28
84.658931,L,18.68
84.675870,R,82.15
84.692443,U,144.67
84.708452,L,18.63
84.724860,R,82.10
84.742237,U,147.14
84.757973,L,18.61
84.773854,R,82.06
84.791954,U,147.16
84.807499,L,18.70
84.822874,R,82.06
84.841601,U,144.58
84.857023,L,18.59
84.871866,R,82.08
84.891393,U,147.14
84.906547,L,18.70
84.920862,R,82.08
84.941109,U,147.14
84.956071,L,18.66
84.969858,R,82.20
84.990825,U,147.14
85.005592,L,18.59
85.018856,R,82.34
85.040541,U,147.12
85.055113,L,18.61
85.067774,R,79.68
85.090263,U,147.17
85.104635,L,18.59
85.116767,R,79.66
85.140006,U,147.16
85.154157,L,18.61
85.165762,R,79.61
85.189724,U,147.16
85.203680,L,18.59
85.214758,R,79.64
85.239443,U,147.16
85.253207,L,18.65
85.263754,R,79.61
85.289164,U,147.07
85.302730,L,18.58
85.312680,R,77.22
85.338885,U,147.21
85.352253,L,18.59
85.361674,R,77.28
85.401774,L,18.66
85.388625,U,147.14
85.410667,R,77.12
85.451296,L,18.66
85.438344,U,147.14
85.459663,R,77.16
85.500818,L,18.61
85.488281,U,154.81
85.508660,R,77.10
85.537778,U,147.16
85.550340,L,18.77
85.557652,R,77.14
85.587496,U,147.07
85.599866,L,18.63
85.606645,R,77.17
85.637288,U,149.65
85.649396,L,18.58
85.655638,R,77.12
85.687007,U,149.61
85.698917,L,18.58
85.704631,R,77.16
85.736725,U,149.65
85.748436,L,18.70
85.753628,R,77.21
85.797962,L,18.59
85.786367,U,147.05
85.802629,R,77.07
85.836157,U,149.65
85.847489,L,18.58
85.851618,R,77.16
85.885801,U,147.04
85.897012,L,18.63
85.900690,R,79.66
85.935519,U,147.17
85.946537,L,18.63
85.949686,R,79.66
85.985314,U,149.75
85.996059,L,18.58
85.998687,R,79.68
86.035031,U,149.75
86.045583,L,18.61
86.047683,R,79.71
86.085043,U,159.93
86.095106,L,18.71
86.096756,R,82.17
86.134540,U,152.29
86.144633,L,18.73
86.145825,R,84.67
86.184256,U,152.31
86.194156,L,18.71
86.194819,R,84.66
86.243672,L,18.66
86.233965,U,152.19
86.243884,R,87.23
86.293193,L,18.66
86.292954,R,89.68
86.283681,U,152.26
86.342717,L,18.68
86.342241,R,99.74
86.333399,U,152.22
86.392242,L,18.66
86.391237,R,99.76
86.383118,U,152.22
86.432761,U,149.63
86.441768,L,18.70
86.440311,R,102.32
86.482547,U,152.19
86.491290,L,18.61
86.489449,R,107.38
86.532266,U,152.24
86.540817,L,18.70
86.541067,R,197.75
86.581984,U,152.29
86.590338,L,18.61
86.589770,R,187.70
86.631726,U,152.24
86.639862,L,18.66
86.638690,R,185.23
86.681447,U,152.27
86.689387,L,18.65
86.687686,R,185.21
86.731165,U,152.27
86.738904,L,18.66
86.736538,R,180.11
86.780909,U,152.27
86.788425,L,18.65
86.785463,R,177.69
86.830626,U,152.27
86.837951,L,18.66
