time,type,distance
108.810338,R,79.66
108.851961,L,70.21
108.894322,U,73.08
108.936991,R,79.57
108.978666,L,72.75
109.021104,U,75.69
109.063635,R,77.02
109.105359,L,72.78
109.147959,U,80.77
109.190397,R,79.52
109.232011,L,70.23
109.274678,U,83.38
109.317033,R,79.59
109.358596,L,67.70
109.401434,U,85.85
109.443884,R,82.08
109.485453,L,70.17
109.528326,U,88.39
109.570643,R,82.08
109.612245,L,72.71
109.655179,U,93.52
109.697372,R,82.15
109.739042,L,75.27
109.782009,U,98.63
109.824117,R,84.57
109.866007,L,82.96
109.908856,U,101.24
109.950836,R,82.06
109.992686,L,80.39
110.035768,U,106.29
110.077559,R,82.10
110.119305,L,77.90
110.162641,U,111.40
110.204239,R,79.54
110.246038,L,75.31
110.289536,U,116.50
110.330991,R,79.56
110.372658,L,72.87
110.457737,R,79.64
110.416351,U,119.06
110.499490,L,72.68
110.543334,U,124.21
110.584517,R,79.70
110.626253,L,75.34
110.669956,U,124.14
110.711151,R,79.56
110.752885,L,75.29
110.796690,U,126.70
110.837845,R,79.68
110.879564,L,72.77
110.923387,U,124.14
110.964638,R,82.05
111.006291,L,72.77
111.050104,U,124.16
111.091423,R,82.08
111.133082,L,72.78
111.176855,U,121.58
111.218129,R,79.57
111.259865,L,72.78
111.303474,U,116.59
111.344935,R,79.57
111.386722,L,75.31
111.430161,U,113.93
111.471715,R,79.57
111.513535,L,75.34
111.556916,U,111.47
111.598393,R,77.07
111.640302,L,77.83
111.683441,U,106.31
111.725071,R,74.51
111.767049,L,77.85
111.809960,U,98.60
111.851760,R,74.63
111.893776,L,77.86
111.936494,U,90.95
111.978567,R,74.51
112.020504,L,75.31
112.063097,U,83.34
112.105312,R,74.53
112.147202,L,75.29
112.189568,U,75.64
112.232004,R,74.55
112.273930,L,75.31
112.316038,U,68.10
112.358697,R,74.56
112.400631,L,75.34
112.442526,U,60.34
112.485493,R,77.07
112.527282,L,72.73
112.569123,U,55.24
112.612218,R,77.07
112.654033,L,72.87
112.695674,U,47.62
112.739129,R,79.59
112.780817,L,72.77
112.822299,U,45.07
112.865771,R,79.66
112.907420,L,70.23
112.948930,U,42.49
112.992593,R,82.08
113.034113,L,70.23
113.075596,U,39.95
113.160782,L,67.74
113.119325,R,82.17
113.202362,U,42.56
113.246048,R,82.10
113.287511,L,67.69
113.329272,U,47.57
113.372676,R,79.44
113.414344,L,72.84
113.456120,U,52.70
113.499384,R,79.59
113.541318,L,80.39
113.582885,U,55.37
113.626084,R,79.63
113.668058,L,82.94
113.709724,U,60.36
113.752901,R,82.06
113.794784,L,80.40
113.836649,U,65.47
113.879600,R,82.08
113.921204,L,72.75
113.963367,U,68.01
114.006312,R,84.62
114.047751,L,67.72
114.090244,U,73.09
114.133094,R,84.60
114.174398,L,65.15
114.217045,U,75.65
114.259858,R,87.13
114.301163,L,67.67
114.343746,U,75.67
114.386620,R,87.23
114.427942,L,67.69
114.470604,U,78.24
114.513398,R,87.04
114.554751,L,67.70
114.597514,U,83.36
114.640046,R,84.57
114.681517,L,70.23
114.724267,U,85.83
114.766743,R,84.60
114.808215,L,70.23
114.851166,U,91.00
114.893532,R,84.67
114.935028,L,70.24
114.978101,U,96.09
115.020317,R,84.62
115.061681,L,67.70
115.147122,R,87.14
115.105015,U,101.28
115.188435,L,67.77
115.231791,U,103.73
115.273795,R,87.14
115.315131,L,67.67
115.358683,U,108.85
115.400445,R,84.66
115.441902,L,70.33
115.485485,U,113.95
115.527103,R,84.57
115.568605,L,70.23
115.612448,U,121.60
115.653835,R,82.08
115.695419,L,70.31
115.780447,R,79.68
115.739335,U,126.73
115.822133,L,72.77
115.866121,U,129.32
115.907225,R,79.56
115.948894,L,72.75
115.992832,U,129.20
116.033990,R,82.06
116.075583,L,70.31
116.119547,U,126.75
116.160773,R,82.08
116.202341,L,70.05
116.246095,U,121.60
116.287570,R,84.62
116.328991,L,67.67
116.372761,U,116.59
116.414326,R,84.69
116.455747,L,67.81
116.499413,U,113.95
116.541115,R,87.09
116.582376,L,65.15
116.626010,U,111.37
116.667810,R,87.13
116.709076,L,65.16
116.752568,U,106.26
116.794496,R,87.20
116.835745,L,65.16
116.879079,U,98.70
116.921271,R,87.13
116.962569,L,67.70
117.047883,R,84.64
117.005671,U,93.61
117.089270,L,67.79
117.132187,U,88.41
117.174534,R,82.08
117.216064,L,70.17
117.258664,U,80.75
117.301198,R,82.17
117.342768,L,70.35
117.385210,U,73.11
117.427947,R,82.05
117.469502,L,70.23
117.511706,U,65.47
117.554673,R,82.18
117.596157,L,67.69
117.638200,U,57.78
117.681459,R,84.55
117.722783,L,65.18
117.764688,U,50.11
117.808243,R,87.13
117.849459,L,65.20
117.891212,U,45.03
117.934911,R,87.07
117.976209,L,67.77
118.017839,U,42.53
118.061666,R,87.11
118.103098,L,70.24
118.144588,U,39.99
118.188370,R,84.64
118.229825,L,70.24
118.271334,U,42.46
118.315031,R,84.62
118.356552,L,70.21
118.398185,U,47.47
118.441730,R,84.59
118.483123,L,67.69
118.524975,U,50.10
118.568515,R,84.57
118.609942,L,67.70
118.651889,U,55.21
118.695237,R,84.57
118.736819,L,72.78
118.778638,U,55.23
118.821885,R,82.06
118.863618,L,77.93
118.905376,U,57.80
118.948581,R,82.06
118.990526,L,82.94
119.032233,U,60.39
119.075397,R,84.59
119.117269,L,82.93
119.159133,U,65.58
119.202152,R,84.60
119.243973,L,82.93
119.285827,U,68.03
119.328785,R,84.60
119.370665,L,83.03
119.412583,U,68.00
119.455566,R,84.59
119.497395,L,82.96
119.539384,U,70.57
119.582365,R,87.16
119.624099,L,83.08
119.666236,U,75.65
119.709165,R,89.61
119.750882,L,82.93
119.793097,U,78.19
119.836015,R,92.14
119.877740,L,85.45
119.919898,U,80.77
119.968591,R,293.36
120.004476,L,85.48
120.046768,U,85.88
120.100108,R,461.78
120.131389,L,82.93
120.173906,U,88.54
120.258418,L,80.59
120.232377,R,641.16
120.301099,U,93.50
120.385061,L,77.92
120.359489,R,641.13
120.427994,U,98.74
120.511583,L,72.84
120.486148,R,641.16
120.554818,U,103.73
120.638621,L,72.85
120.605009,R,368.74
120.682021,U,108.80
120.732656,R,391.26
120.765888,L,72.78
120.809375,U,111.35
120.860044,R,391.33
120.893034,L,72.78
120.936559,U,113.95
120.987150,R,393.92
121.020042,L,72.78
121.063555,U,113.91
121.147375,L,75.38
121.114225,R,393.92
121.190698,U,111.39
121.235844,R,202.75
121.274096,L,77.86
121.317300,U,108.88
121.368035,R,393.78
121.400829,L,77.86
121.443816,U,101.30
121.493484,R,348.64
121.527841,L,77.83
121.570782,U,98.69
121.621840,R,393.85
121.654695,L,80.39
121.697945,U,113.91
121.748521,R,393.90
121.781339,L,80.40
121.824073,U,93.64
121.875256,R,393.90
121.908120,L,80.40
121.950677,U,88.41
122.002022,R,393.92
122.034920,L,83.01
122.077220,U,80.87
122.123733,R,220.44
122.161699,L,85.45
122.203839,U,78.19
122.289856,L,121.08
122.258928,R,514.55
122.330785,U,73.11
122.382491,R,391.22
122.416087,L,93.12
122.457678,U,68.07
122.511438,R,456.59
122.543664,L,123.57
122.584230,U,62.99
122.670770,L,126.18
122.643475,R,641.18
122.711077,U,55.24
122.765202,R,456.66
122.798024,L,131.36
122.838038,U,52.83
122.897570,R,641.18
122.925139,L,131.19
122.965160,U,50.15
123.012113,R,202.83
123.052038,L,133.71
123.091753,U,45.03
123.179041,L,133.77
123.151488,R,641.21
123.219056,U,55.28
123.268108,R,280.65
123.306129,L,131.21
123.346151,U,50.15
123.432991,L,136.32
123.399734,R,434.04
123.472728,U,47.59
123.521928,R,278.24
123.559627,L,123.69
123.599671,U,45.01
123.648736,R,273.13
123.686274,L,123.57
123.726265,U,42.47
123.775412,R,273.20
123.813014,L,123.69
123.853066,U,45.08
123.902107,R,270.71
123.939747,L,123.57
123.979906,U,47.61
124.066538,L,123.66
124.024611,R,122.46
124.106725,U,50.16
124.151277,R,119.82
124.193377,L,126.09
124.233680,U,55.28
124.278071,R,119.77
124.320068,L,123.60
124.360480,U,57.85
124.404820,R,119.80
124.446830,L,123.52
124.487305,U,60.34
124.531485,R,119.72
124.573446,L,123.55
124.614061,U,65.47
124.658187,R,122.38
124.700121,L,123.55
124.784989,R,124.85
