Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
66151782	-0.0142	0.0049	1.0088	0.7935	-0.7935	-0.1221
66165761	-0.0151	0.0029	1.0093	0.8545	-0.7324	0
66179786	-0.0103	0.0083	1.0063	0.6104	-0.7935	-0.061
66193757	-0.0137	0.0078	1.0073	0.7935	-0.6714	-0.061
66207778	-0.0156	0.0098	1.0063	0.6714	-0.6714	-0.061
66222761	-0.0151	0.0073	1.0029	0.7324	-0.6714	-0.1221
66236786	-0.0107	0.0088	1.0098	0.6714	-0.6104	-0.061
66250761	-0.0112	0.0049	1.0103	0.7324	-0.7935	0
66266782	-0.0132	0.002	1.0044	0.7935	-0.9155	0.061
66280838	-0.0146	0.0054	1.0039	0.7935	-0.7935	-0.1831
66294782	-0.0117	0.0049	1.0073	0.6104	-0.7935	-0.1221
66308761	-0.0137	0.0078	1.0049	0.7324	-0.4883	-0.1831
66322776	-0.0112	0.0068	1.0068	0.5493	-0.7935	-0.1831
66336769	-0.0132	0.0083	1.0107	0.8545	-0.4883	-0.1221
66350782	-0.0117	0.0044	1.0088	0.7935	-0.6714	-0.1221
66364768	-0.0132	0.0054	1.0034	0.8545	-0.7935	0
66378792	-0.0161	0.0083	1.0044	0.7935	-0.7935	-0.1221
66392761	-0.0151	0.0068	1.0073	0.7324	-0.7324	-0.1831
66408778	-0.0146	0.0059	1.0078	0.6104	-0.6714	-0.061
66422761	-0.0103	0.0054	1.0039	0.7935	-0.7324	-0.1221
66436786	-0.0132	0.0054	1.0049	0.6714	-0.4883	-0.2441
66450768	-0.0093	0.0068	1.0039	0.7324	-0.7935	-0.1831
66464782	-0.0117	0.0044	1.0078	0.7935	-0.8545	-0.1221
66478757	-0.0195	0.002	1.0107	0.6714	-0.6714	-0.2441
66492786	-0.0166	0.0059	1.0063	0.7935	-0.5493	0.061
66506761	-0.0142	0.0063	1.0063	0.7935	-0.6104	-0.1221
66520776	-0.019	0.0039	1.0054	0.9766	-0.6714	-0.061
66536757	-0.0127	0.0068	1.0059	0.6714	-0.5493	-0.1221
66550786	-0.0107	0.0093	1.0063	0.8545	-0.7935	-0.1221
66564757	-0.0112	0.0054	1.0073	0.7324	-0.5493	-0.2441
66578782	-0.0112	0.0068	1.0059	0.7935	-0.6104	-0.1221
66592757	-0.0127	0.0063	1.0044	0.5493	-0.7324	-0.1831
66606778	-0.0132	0.0039	1.0073	0.7324	-0.7324	-0.061
66620768	-0.0151	0.0054	1.0068	0.7324	-0.5493	-0.061
66634778	-0.0137	0.0093	1.0054	0.6714	-0.7935	-0.3052
66649888	-0.0161	0.0059	1.0039	0.7324	-0.7935	-0.1221
66663782	-0.0142	0.0049	1.0059	0.8545	-0.7324	-0.061
66679757	-0.0146	0.0049	1.0083	0.6714	-0.7324	-0.061
66693782	-0.0122	0.0054	1.0083	0.6714	-0.9766	0
66707778	-0.0127	0.0049	1.0054	0.5493	-0.7935	-0.1221
66721786	-0.0098	0.0049	1.0049	0.7935	-0.6714	-0.3052
66735775	-0.0107	0.0059	1.0063	0.8545	-0.6714	-0.1831
66749782	-0.0156	0.0063	1.0054	0.7935	-0.7935	-0.061
66763775	-0.0137	0.0088	1.0034	0.9155	-0.7935	-0.1831
66777786	-0.0166	0.0088	1.0039	0.7324	-0.6714	-0.1831
66791830	-0.0171	0.0112	1.0063	0.6714	-0.7935	-0.061
66807782	-0.0146	0.0117	1	0.7324	-0.6714	0.061
66821778	-0.0142	0.0132	1.0068	0.7324	-0.7324	0
66835786	-0.0127	0.0068	1.0107	0.7324	-0.7935	-0.1221
66849769	-0.0132	0.0059	1.0039	0.6714	-0.7324	-0.061
66863782	-0.0156	0.0049	0.9985	0.7935	-0.6104	-0.3052
66877761	-0.0098	0.002	1.0073	0.7324	-0.7324	-0.1831
66891782	-0.0146	0.001	1.0137	0.7935	-0.8545	-0.1831
66905775	-0.0137	0.0029	1.0078	0.6104	-0.7324	-0.1831
66919782	-0.0186	0.0034	1.0083	0.7935	-0.7935	-0.1221
66933778	-0.0112	0.0024	1.0083	0.7324	-0.6714	0
66949912	-0.0107	0.0059	1.0078	0.9155	-0.7935	0.061
66963775	-0.0098	0.0068	1.0049	0.7324	-0.9766	0.061
66977786	-0.0098	0.0088	1.0078	0.7935	-0.9155	-0.2441
66991786	-0.0127	0.0112	1.0054	0.7935	-0.6714	-0.061
67005796	-0.0176	0.0146	1.0049	0.7935	-0.6714	-0.061
67019775	-0.0156	0.0024	1.0142	0.7935	-0.7935	-0.2441
67033792	-0.0195	0.0049	1.0073	0.7324	-0.8545	-0.061
67047775	-0.0181	0.0044	1.0088	0.7324	-0.8545	-0.1221
67061782	-0.0083	0.0073	1.0024	0.6714	-0.6104	-0.061
67077900	-0.0029	0.0078	1.0112	0.6104	-0.7324	-0.1831
67091786	-0.0117	0.0044	1.0078	0.7935	-0.8545	-0.1221
67105782	-0.0186	0.0059	1.0063	0.7935	-0.7935	0
67119782	-0.0254	0.0029	1.0073	0.9155	-0.9155	-0.1831
67133769	-0.0234	-0.002	1.0034	0.7935	-0.6104	-0.061
67147786	-0.019	0.0049	1	0.6714	-0.7324	-0.061
67161778	-0.0103	0.002	1.0107	0.6104	-0.7935	-0.3052
67175782	-0.0112	0.0073	1.0093	0.9766	-0.6714	0
67189775	-0.0107	0.0054	0.998	0.9766	-0.6104	-0.1831
67203819	-0.0146	0.0063	1.0039	0.6714	-0.6714	0
67219769	-0.0127	0.0059	1.0083	0.8545	-0.6714	-0.1221
67233782	-0.0132	0.0098	1.0107	0.6714	-0.7935	-0.1221
67247778	-0.0122	0.0063	1.0059	0.8545	-0.7324	-0.1831
67261782	-0.0146	0.0063	1.0088	0.5493	-0.5493	-0.1831
67275778	-0.0166	0.0088	1.0049	0.6714	-0.8545	-0.2441
67289782	-0.0142	0.0122	0.9995	0.6714	-0.5493	-0.2441
67303768	-0.0103	0.0132	1.0083	0.7324	-0.7324	-0.1221
67317786	-0.0156	0.0083	1.0044	0.7935	-0.6714	-0.3662
67331769	-0.0132	0.0107	1.0103	0.6104	-0.7935	-0.1831
67347782	-0.0127	0.0005	1.002	0.8545	-0.7324	-0.061
67361778	-0.0132	0.0049	1.0063	0.9155	-0.5493	0
67375792	-0.0137	0.001	1.0044	0.9155	-0.7324	-0.061
67389775	-0.0171	0.0024	1.0059	0.9766	-0.6104	-0.1831
67403782	-0.0132	-0.0029	1.0068	0.6714	-0.7324	0.061
67417775	-0.0112	0.002	1.0059	0.6104	-0.7935	-0.1221
67431786	-0.0122	0.0068	1.0098	0.6714	-0.7324	-0.1221
67445778	-0.0107	0.0054	1.0054	0.7324	-0.6714	-0.1831
67459778	-0.0127	0.0078	1.0078	0.7324	-0.6104	-0.4272
67473778	-0.0151	0.0103	1.0034	0.6714	-0.6714	0
67490912	-0.0195	0.0093	1.0098	0.8545	-0.8545	0.061
67504769	-0.0137	0.0107	1.0068	0.7324	-0.7935	-0.061
67518786	-0.0137	0.0083	1.0088	0.6714	-0.7935	-0.1221
67532778	-0.0122	0.0103	1.0063	0.4883	-0.7935	-0.1831
67546786	-0.0146	0.0078	1.0068	0.8545	-0.6104	-0.061
67560778	-0.0171	-0.0005	1.0098	0.8545	-0.7935	-0.3052
67574782	-0.0186	0.002	1.0054	0.7935	-0.7935	0
67588778	-0.0151	0.0054	1.0059	0.7324	-0.6714	-0.2441
67602782	-0.0151	-0.001	1.0176	0.6104	-0.7935	-0.1831
67618775	-0.0132	0.0024	0.998	0.7324	-0.6104	-0.061
67632782	-0.0073	0.0078	1.0103	0.8545	-0.7324	-0.2441
67646778	-0.0088	0.0127	1.0049	0.5493	-0.5493	-0.1221
67660786	-0.0083	0.0142	1.0029	0.7324	-0.7935	-0.1221
67674775	-0.0122	0.0142	1.0039	0.6714	-0.7324	-0.1221
67688786	-0.021	0.0142	1.0078	0.7324	-0.7935	-0.3052
67702775	-0.019	0.0059	1.0083	0.6104	-0.7935	-0.061
67716782	-0.0146	0.0059	1.0034	0.8545	-0.7935	-0.1221
67730775	-0.0122	0.0024	1.0068	0.6714	-0.9155	-0.1221
67744782	-0.0049	0.0034	1.0107	0.7324	-0.6714	-0.061
67760775	-0.0146	0.0034	1.0049	0.6714	-0.7324	-0.061
67774782	-0.0156	-0.001	1.0068	0.7324	-0.9155	-0.1831
67788775	-0.021	0.002	1.0078	0.6714	-0.5493	-0.2441
67802786	-0.0161	0.0073	0.9961	0.7324	-0.6714	-0.1221
67816834	-0.0132	0.0112	1.0063	0.6714	-0.7324	0.1221
67830782	-0.0117	0.0112	1.0112	0.7324	-0.7935	-0.2441
67844778	-0.0171	0.0059	1.0059	0.6714	-0.6714	-0.061
67858786	-0.0171	0.0107	1.0039	0.9155	-0.7324	-0.061
67872775	-0.0161	0.0068	1.0083	0.7324	-0.6714	-0.1221
67888782	-0.0073	0.0073	1.0068	0.9155	-0.7324	0.061
67903904	-0.0107	0.0078	1.001	0.7324	-0.7935	-0.061
67917798	-0.0132	0.0044	1.0049	0.7935	-0.6104	0.061
67931775	-0.0156	0.0054	1.0127	0.7935	-0.7935	-0.1221
67945782	-0.0181	0.0044	1.0049	0.7935	-0.6104	-0.1221
67959778	-0.0195	0.0088	1.0088	0.8545	-0.7324	0.061
67973792	-0.0156	0.0059	1.0205	0.6104	-0.7935	0
67987769	-0.0181	0.0078	0.9712	0.7935	-0.6104	0.061
68001778	-0.0107	0.0063	1.0225	0.8545	-0.7324	0.061
68015804	-0.0098	0.0059	1.0088	0.7324	-0.6714	-0.1831
68039243	-0.0107	0.001	1.0156	0.4272	-0.7324	-0.1831
68052777	-0.0195	0.0068	1.002	0.6714	-0.6714	-0.061
68066776	-0.0215	0.0068	1.0122	0.8545	-0.7935	-0.1831
68080757	-0.0166	0.0054	1.0024	0.9155	-0.6104	-0.1221
68094776	-0.0137	0.0073	1.0005	0.7935	-0.8545	-0.1831
68108776	-0.0117	0.0059	1.0107	0.8545	-0.7935	-0.1831
68122782	-0.0078	0.0049	1.0059	0.7324	-0.8545	-0.2441
68136753	-0.0117	0.0029	1.0088	0.6714	-0.6104	-0.1831
68150776	-0.0112	0.0073	1	0.9766	-0.5493	-0.1831
68166761	-0.0127	0.0117	1.0024	1.0986	-0.7935	-0.061
68180913	-0.0156	0.0117	1.0059	0.6104	-0.7935	-0.3662
68194757	-0.0181	0.0103	1.0093	0.7324	-0.7935	-0.1831
68208778	-0.0151	0.0122	1.0034	0.8545	-0.6104	-0.061
68222757	-0.0137	0.0098	1.0078	0.8545	-0.8545	-0.1221
68236776	-0.0156	0.0049	1.0039	0.7324	-0.6714	0.1221
68250757	-0.0112	0.0073	1.0039	0.7935	-0.8545	-0.061
68264776	-0.0103	0.0054	1.0039	0.6714	-0.7324	-0.1221
68278761	-0.0107	0.0005	1.0059	0.7324	-0.9155	-0.1221
68292776	-0.0127	0.0024	1.0093	0.7324	-0.8545	-0.2441
68308753	-0.0117	0.0063	1.0054	0.8545	-0.4883	-0.1221
68323901	-0.0142	0.0024	1.0063	0.6104	-0.7935	0.061
68337761	-0.0142	0.0059	1.002	0.8545	-0.6714	-0.1831
68351778	-0.0132	0.0059	1.0073	0.6714	-0.7324	-0.2441
68365757	-0.0176	0.0088	1.0054	0.8545	-0.7324	-0.1221
68379776	-0.0142	0.0098	1.0059	0.8545	-0.8545	-0.3052
68393761	-0.0166	0.0083	1.0088	0.7935	-0.8545	-0.1831
68407778	-0.0112	0.0059	1.0049	0.7935	-0.7324	-0.061
68421745	-0.0142	0.0054	1.0049	0.7935	-0.7324	-0.1831
68437782	-0.0132	0.0063	1.0107	0.5493	-0.6714	0.061
68451757	-0.0132	0.0044	1.0083	0.6714	-0.7324	-0.1221
68465769	-0.0161	0.0054	1.0073	0.7935	-0.6714	0.1221
68479761	-0.0122	0.0073	1.0059	0.7324	-0.7935	-0.1221
68493782	-0.0122	0.0083	1.0049	0.6714	-0.7935	-0.1221
68507749	-0.0161	0.0073	1.0093	0.6104	-0.8545	-0.2441
68521778	-0.0117	0.0107	1.0083	0.6104	-0.6714	-0.2441
68535761	-0.0112	0.0122	1.0083	0.8545	-0.7324	-0.061
68549778	-0.0132	0.0068	1.0073	0.5493	-0.6714	-0.061
68563757	-0.0142	0.0054	1.0063	0.6104	-0.6714	-0.061
68579778	-0.0137	0.0034	1.0073	0.7935	-0.7324	-0.2441
68593753	-0.0122	0.0024	1.0078	0.6714	-0.6714	-0.2441
68607782	-0.0122	0.0015	1.0093	0.6714	-0.7324	0.1221
68621757	-0.0103	0.0049	1.0054	0.6714	-0.8545	-0.1831
68635822	-0.0122	0.0059	1.0107	0.7935	-0.6104	-0.061
68649761	-0.0156	0.0073	1.0044	0.7324	-0.7324	-0.2441
68663776	-0.0127	0.0093	1.0068	0.7935	-0.6714	0
68677757	-0.0132	0.0078	1.0093	0.7935	-0.6714	-0.1221
68691778	-0.0122	0.0088	1.0073	0.6714	-0.7324	-0.2441
68707757	-0.0112	0.0049	1.0039	0.6714	-0.9155	-0.061
68721778	-0.0132	0.0059	1.0063	0.7935	-0.7935	0.1221
68736885	-0.0151	0.0054	1.0073	0.8545	-0.6714	-0.061
68750769	-0.0127	0.0068	1.0059	0.8545	-0.6714	0.1221
68764761	-0.0142	0.0068	1.0059	0.7935	-0.6714	-0.1221
68778778	-0.0137	0.0059	1.0068	0.9766	-0.8545	-0.1831
68792749	-0.0132	0.0059	1.0054	0.7324	-0.6714	-0.1221
68806782	-0.0142	0.0049	1.0063	0.7324	-0.6714	-0.1221
68820769	-0.0132	0.0068	1.0093	0.8545	-0.8545	-0.3052
68834778	-0.0151	0.0063	1.0098	0.6714	-0.6714	-0.1221
68850757	-0.0137	0.0068	1.0059	0.5493	-0.7935	-0.3052
68864782	-0.0146	0.0083	1.0068	0.7935	-0.6104	0
68878753	-0.0117	0.0015	1.0112	0.5493	-0.6714	-0.1221
68892778	-0.0151	0.0059	1.0093	0.6104	-0.8545	-0.1831
68906757	-0.0117	0.001	1.0039	0.7935	-0.6104	-0.1831
68920782	-0.0156	0.0068	1.0093	0.6104	-0.7324	-0.1831
68934761	-0.0142	0.0059	1.0063	0.6104	-0.7935	0
68948769	-0.0156	0.0073	1.0059	0.7935	-0.7935	-0.1831
68962757	-0.0142	0.0083	1.0063	0.8545	-0.7324	0
68978782	-0.0137	0.0039	1.0059	0.7324	-0.8545	-0.1831
68992753	-0.0176	0.0049	1.0054	0.7324	-0.6714	-0.061
69006778	-0.0146	0.0059	1.0049	0.6714	-0.6714	-0.1221
69020761	-0.0151	0.0039	1.0073	0.9155	-0.6104	-0.1831
69034769	-0.0122	0.0073	1.0083	0.7935	-0.8545	-0.1831
69048757	-0.0117	0.0073	1.0054	0.7935	-0.7324	-0.2441
69062778	-0.0098	0.0054	1.0073	0.6104	-0.7935	-0.061
69076753	-0.0151	0.0068	1.0039	0.8545	-0.6714	-0.1221
69090782	-0.0156	0.0078	1.0029	0.7935	-0.7324	-0.3052
69104757	-0.0166	0.0063	1.0054	0.6714	-0.8545	-0.1831
69120894	-0.0132	0.002	1.0093	0.6714	-0.5493	-0.2441
69134778	-0.0127	0.0029	1.0068	0.7324	-0.8545	0
69148803	-0.0132	0.0054	1.0098	0.8545	-0.5493	-0.061
69163889	-0.0137	0.0068	1.0039	0.7935	-0.6714	0.061
69177782	-0.0137	0.0088	1.0059	0.9766	-0.7324	-0.061
69191769	-0.02	0.002	1.0073	0.6714	-0.7935	-0.061
69205786	-0.0151	0.0049	1.0083	0.7935	-0.6714	-0.3052
69219776	-0.0161	0.0073	1.0054	0.7935	-0.6714	-0.3052
69233776	-0.0166	0.0088	1.0078	0.6714	-0.7324	-0.061
69249864	-0.0117	0.0068	1.0093	0.7935	-0.5493	-0.1221
69263782	-0.0103	0.0063	1.0098	0.7324	-0.8545	-0.1221
69277761	-0.0098	0.0049	1.0088	0.7935	-0.9155	-0.1831
69291786	-0.0117	0.0039	1.0063	0.7935	-0.8545	-0.2441
69305778	-0.0127	0.0034	1.0068	0.6714	-0.9155	-0.1221
69319769	-0.0127	0.0078	1.0112	0.7324	-0.5493	-0.061
69333776	-0.0117	0.0034	1.0054	0.5493	-0.6714	-0.061
69347786	-0.0107	0.0063	1.0068	0.6714	-0.6104	-0.061
69361769	-0.0151	0.0078	1.0063	0.7324	-0.6714	-0.1221
69375782	-0.0146	0.0068	1.0093	0.6714	-0.9155	-0.061
69391776	-0.0146	0.0068	1.0073	0.9766	-0.5493	-0.1831
69405776	-0.0117	0.0068	1.0054	0.8545	-0.6714	-0.1221
69419778	-0.0137	0.0093	1.0093	0.8545	-0.7324	-0.1831
69433782	-0.0112	0.0054	1.002	0.7935	-0.7324	0.061
69447769	-0.0137	0.0044	1.0059	0.7935	-0.6714	-0.1221
69461782	-0.0146	0.0049	1.0063	0.7935	-0.9155	0
69475778	-0.0137	0.0073	1.0083	0.7324	-0.6714	-0.1221
69489778	-0.0142	0.0049	1.0059	0.6104	-0.5493	0.061
69503778	-0.0117	0.0098	1.0054	0.6104	-0.7324	-0.1831
69519782	-0.0117	0.0083	1.0093	0.9155	-0.7324	-0.061
69533778	-0.0098	0.0063	1.0098	0.7324	-0.6714	-0.061
69547778	-0.0142	0.0059	1.0068	0.7935	-0.6104	-0.1831
69561778	-0.0132	0.0005	1.0054	0.7324	-0.7324	-0.1831
69575782	-0.0146	0.0073	1.0063	0.5493	-0.7935	-0.061
69590897	-0.0166	0.0073	1.0098	0.6714	-0.6714	-0.2441
69604769	-0.0142	0.0054	1.0063	0.6104	-0.7324	-0.3052
69618782	-0.0151	0.0068	1.0083	0.8545	-0.6714	-0.1831
69632782	-0.0132	0.0039	1.0088	0.7324	-0.5493	-0.1221
69646776	-0.0142	0.0034	1.0093	0.7935	-0.8545	-0.1221
69662816	-0.0151	0.0049	1.0063	0.7935	-0.7324	0
69676782	-0.0107	0.0063	1.0122	0.8545	-0.6714	0
69690776	-0.0112	0.0068	1.0112	0.7935	-0.7935	-0.2441
69704793	-0.0142	0.0083	1.0054	0.6104	-0.7324	-0.1831
69718778	-0.0117	0.0049	1.0059	0.7324	-0.8545	-0.2441
69732778	-0.0142	0.0063	1.0059	0.6714	-0.7935	0.1221
69746786	-0.0112	0.0073	1.0063	0.5493	-0.5493	-0.1831
69760776	-0.0127	0.0068	1.0054	0.7935	-0.6714	0.061
69774778	-0.0132	0.0049	1.0049	0.8545	-0.7935	-0.3052
69790778	-0.0151	0.0073	1.0078	0.7935	-0.6714	-0.061
69804782	-0.0171	0.0068	1.0073	0.6714	-0.7935	0
69818776	-0.0142	0.0103	1.0088	0.7935	-0.8545	-0.061
69832786	-0.0151	0.0068	1.0054	0.7935	-0.7324	-0.2441
69846769	-0.0156	0.0073	1.0083	0.6714	-0.7324	-0.061
69860782	-0.0137	0.0088	1.0044	0.6714	-0.7935	-0.061
69874776	-0.0166	0.0059	1.0049	0.7324	-0.6104	-0.3052
69888776	-0.0112	0.0063	1.0059	0.7324	-0.6714	0
69902778	-0.0112	0.0059	1.0093	0.8545	-0.7935	-0.061
69916782	-0.0117	0.0054	1.0083	0.6714	-0.7935	-0.061
69932757	-0.0122	0.0063	1.0083	0.7935	-0.7324	-0.061
69946786	-0.0103	0.0073	1.0063	0.6714	-0.8545	-0.2441
69960778	-0.0166	0.0063	1.0063	0.7324	-0.6714	-0.3052
69974776	-0.0112	0.0063	1.0063	0.7324	-0.9155	-0.1221
69988776	-0.0151	0.0044	1.0049	0.5493	-0.5493	-0.1221
70003905	-0.0117	0.0054	1.0073	0.7324	-0.7935	-0.1221
70017776	-0.0117	0.0049	1.0073	0.6714	-0.7324	0
70031782	-0.0176	0.0068	1.0024	0.7324	-0.6714	-0.1831
70045761	-0.0146	0.0063	1.0054	0.6714	-0.6104	-0.061
70061778	-0.0142	0.0088	1.0068	0.7935	-0.6714	-0.061
70075776	-0.0127	0.0068	1.0059	0.7935	-0.7324	-0.061
70089782	-0.0127	0.0054	1.0073	0.8545	-0.5493	-0.1221
70103776	-0.0132	0.0049	1.0068	0.6714	-0.6104	0
70117786	-0.0156	0.0039	1.0078	0.7935	-0.9155	-0.061
70131757	-0.0181	0.0059	1.0049	0.8545	-0.7324	0
70145782	-0.0176	0.0063	1.0073	0.7324	-0.7324	0.061
70159778	-0.0146	0.0054	1.0068	0.6714	-0.6714	-0.1831
70173777	-0.0132	0.0039	1.0083	0.7935	-0.7324	0
70187776	-0.0107	0.0127	1.0093	0.7324	-0.8545	-0.1221
70211244	-0.0156	0.0063	1.0073	0.9766	-0.6714	-0.061
70224778	-0.0151	0.0073	1.0059	0.9155	-0.5493	-0.1221
70238782	-0.0151	0.0073	1.0059	0.7324	-0.7935	-0.1831
70252776	-0.0137	0.0068	1.0063	0.9155	-0.8545	-0.061
70266786	-0.0132	0.0049	1.0107	0.6714	-0.8545	-0.1831
70280765	-0.0132	0.0044	1.0088	0.6104	-0.6714	-0.1221
70294782	-0.0122	0.0039	1.0044	0.6714	-0.6714	-0.1221
70308782	-0.0161	0.0059	1.0073	0.7935	-0.7935	-0.2441
70322776	-0.0176	0.0029	1.0078	0.8545	-0.7324	0
70336793	-0.0142	0.0093	1.0083	0.6104	-0.5493	-0.061
70352778	-0.0142	0.0054	1.0054	0.5493	-0.6104	-0.061
70366778	-0.0098	0.0063	1.0024	0.9155	-0.9155	-0.1831
70380782	-0.0093	0.0068	1.0083	0.7935	-0.7324	-0.1831
70394782	-0.0151	0.0078	1.0039	0.6104	-0.7935	0
70408769	-0.0151	0.0054	1.0054	0.6714	-0.7324	0.061
70423906	-0.0146	0.0083	1.0059	0.7324	-0.6714	-0.061
70437782	-0.0103	0.0059	1.0098	0.6714	-0.7935	-0.2441
70451777	-0.0132	0.0063	1.0024	0.7324	-0.7324	-0.1831
70465778	-0.0151	0.0049	1.0078	0.6714	-0.6714	-0.2441
70481782	-0.0117	0.0098	1.0024	0.6714	-0.8545	-0.1221
70495777	-0.0142	0.0039	1.0093	0.5493	-0.7324	-0.1831
70509778	-0.0122	0.0063	1	0.7935	-0.9155	0.061
70523782	-0.0127	0.0034	1.0068	0.7935	-0.7324	-0.1831
70537778	-0.0103	0.0073	1.0073	0.9155	-0.6104	0
70551778	-0.0146	0.0078	1.0063	0.6104	-0.7324	-0.1221
70565778	-0.0107	0.0083	1.0117	0.7324	-0.7324	-0.061
70579801	-0.0137	0.0068	1.0063	0.7324	-0.6714	0
70593782	-0.0151	0.0068	1.0059	0.7935	-0.6714	-0.3052
70607778	-0.0142	0.0073	1.0073	0.6104	-0.6104	-0.2441
70623778	-0.0156	0.0088	1.0098	0.7324	-0.7324	-0.2441
70637782	-0.0107	0.0083	1.0093	0.7324	-0.7324	0
70651782	-0.0146	0.0093	1.0088	0.6714	-0.8545	0.061
70665778	-0.0132	0.0073	1.0107	0.6714	-0.7935	-0.3052
70679778	-0.0127	0.0088	1.0059	0.8545	-0.9155	-0.3052
70693778	-0.0132	0.0039	1.0122	0.7935	-0.6714	0.061
70707782	-0.0142	0.0044	1.0059	0.4883	-0.7935	-0.1221
70721778	-0.0103	0.0093	1.0039	0.7935	-0.8545	-0.061
70735777	-0.0171	0.0103	1.0093	0.6104	-0.6714	-0.2441
70751782	-0.0142	0.002	1.0054	0.7324	-0.7324	-0.3662
70765778	-0.0127	0.0063	1.0103	0.6714	-0.6714	0
70779777	-0.0151	0.0063	1.0068	0.7324	-0.6104	-0.2441
70793782	-0.019	0.0088	1.0127	0.8545	-0.6714	-0.061
70807782	-0.0166	0.0078	1.0098	0.6104	-0.6714	-0.1831
70821777	-0.0127	0.0049	1.0059	0.8545	-0.6104	0.061
70836902	-0.0127	0.0054	1.0093	0.8545	-0.8545	-0.1831
70850782	-0.0137	0.0073	1.0068	0.6104	-0.8545	-0.1831
70864782	-0.0107	0.0068	1.0073	0.9155	-0.7324	-0.1831
70878778	-0.0093	0.0049	1.0103	0.7324	-0.7324	-0.061
70894778	-0.0156	0.0063	1.0083	0.7935	-0.7324	-0.1221
70908778	-0.0142	0.0049	1.0083	0.6714	-0.6714	-0.1831
70922782	-0.0122	0.0098	1.0015	0.7935	-0.5493	0.1221
70936778	-0.0156	0.0063	1.0083	0.6714	-0.7324	-0.1831
70950778	-0.0127	0.0049	1.0073	0.7324	-0.7935	-0.2441
70964782	-0.0137	0.0078	1.0098	0.8545	-0.8545	-0.2441
70978778	-0.0117	0.0063	1.0107	0.7324	-0.6714	0.061
70992817	-0.0146	0.0034	1.0088	0.7324	-0.8545	-0.1221
71006778	-0.0112	0.0107	1.0088	0.8545	-0.7935	-0.1221
71022782	-0.0132	0.0049	1.0107	0.6714	-0.7935	-0.1831
71036778	-0.0151	0.0088	1.0054	0.6714	-0.8545	-0.061
71050822	-0.0171	0.0063	1.0098	0.6104	-0.8545	-0.061
71064778	-0.0142	0.0029	1.0088	0.8545	-0.6714	-0.1221
71078782	-0.0146	0.0059	1.0083	0.7935	-0.5493	-0.1831
71092830	-0.0127	0.0103	1.0093	0.7935	-0.5493	-0.061
71106778	-0.0176	0.0044	1.0093	0.7935	-0.7324	0
71120782	-0.0142	0.0054	1.0083	0.7935	-0.7935	-0.1221
71134782	-0.0156	-0.0117	1.0786	-0.8545	-0.5493	-0.3052
71148778	-0.0156	0.0132	0.9873	0.9766	-0.7935	-0.1831
71164761	-0.0146	0.0078	1.0059	0.7324	-0.8545	-0.1831
71178782	-0.0156	0.0083	0.9922	0.7324	-0.6104	-0.1221
71192769	-0.0103	0.0137	0.9468	1.4038	-0.7324	-0.1831
71206778	-0.0117	0.0068	1.0127	0.7324	-0.7324	-0.1831
71220778	-0.0156	0.002	1.0088	0.7324	-0.8545	-0.4272
71234782	-0.0142	0.0103	0.9937	0.6104	-0.6714	-0.061
71248769	-0.0146	0.0068	1.02	0.7935	-0.7935	-0.1831
71263898	-0.0132	0.0029	1.0195	0.6104	-0.7935	-0.1221
71277778	-0.0093	0.0068	0.9956	0.7935	-0.7324	0
71293902	-0.0132	0.0093	0.9971	0.7935	-0.6104	-0.1831
71307761	-0.0137	0.0073	1.0073	0.9766	-0.7324	-0.3662
71321778	-0.0156	0.0068	1.0117	0.6104	-0.6714	-0.1221
71335782	-0.0171	0.0078	1.0015	0.6714	-0.4883	-0.1831
71349778	-0.0161	0.0083	1.0063	0.9155	-0.5493	0.061
71363782	-0.0117	0.0093	1.0122	0.7324	-0.9155	0
71377778	-0.0146	0.0059	1.0073	0.8545	-0.9155	-0.061
71391778	-0.0078	0.0054	1.0063	0.5493	-0.6104	-0.061
71405782	-0.0112	0.0063	1.0103	0.9155	-0.6714	-0.1221
71419778	-0.0122	0.0049	1.0083	0.6714	-0.7324	0.061
71435777	-0.0137	0.0029	1.0112	0.7935	-0.7935	0.2441
71449793	-0.0166	0.0073	1.0103	0.6104	-0.9155	0
71463786	-0.0156	0.0078	1.0078	0.6714	-0.7324	0
71477778	-0.0122	0.0078	1.0068	0.7935	-0.6714	0.061
71491778	-0.0107	0.0078	1.0093	0.7935	-0.9155	-0.1221
71505782	-0.0132	0.0093	1.0098	0.7935	-0.7935	0
71519782	-0.0122	0.0078	1.0054	0.8545	-0.6714	-0.1831
71533782	-0.0146	0.0044	1.0068	0.7935	-0.6104	-0.1831
71547777	-0.0117	0.0063	1.0059	0.8545	-0.6714	-0.1221
71563782	-0.0161	0.0059	1.0039	0.6104	-0.7324	-0.1831
71577778	-0.0137	0.0068	1.0039	0.7324	-0.8545	-0.061
71591778	-0.0132	0.0049	1.0088	0.6104	-0.4883	-0.2441
71605874	-0.0171	0.0054	1.0117	0.7324	-0.8545	-0.3052
71619782	-0.0137	0.0068	1.0078	0.7324	-0.7935	-0.061
71633782	-0.0127	0.0073	1.0063	0.7324	-0.6104	-0.1831
