time,type,distance
121.187356,R,72.13
121.183683,U,65.58
121.228753,L,85.54
121.235092,R,28.53
121.233404,U,65.53
121.278212,L,83.07
121.284408,R,39.43
121.283123,U,65.53
121.327735,L,82.98
121.333772,R,51.94
121.332848,U,65.47
121.377262,L,83.00
121.383130,R,64.58
121.382566,U,65.51
121.426718,L,80.42
121.432491,R,77.16
121.432289,U,65.53
121.476246,L,80.44
121.481854,R,89.72
121.481861,U,60.41
121.525702,L,77.92
121.531215,R,102.30
121.531214,U,47.66
121.575231,L,77.86
121.580579,R,114.88
121.581449,U,65.53
121.624757,L,77.90
121.629943,R,127.42
121.631165,U,65.51
121.674289,L,78.02
121.679161,R,134.97
121.680884,U,65.47
121.723813,L,77.90
121.728163,R,135.01
121.730603,U,65.53
121.773343,L,77.88
121.777159,R,134.97
121.780325,U,65.56
121.822872,L,78.00
121.826156,R,134.91
121.830115,U,68.07
121.872400,L,77.86
121.875150,R,134.97
121.879835,U,68.07
121.921931,L,77.88
121.924151,R,135.01
121.929556,U,68.12
121.971461,L,77.86
121.973150,R,134.97
121.979271,U,68.08
122.020912,L,75.44
122.022151,R,134.85
122.028989,U,68.08
122.070444,L,75.46
122.071145,R,134.94
122.078705,U,68.08
122.119970,L,75.46
122.120216,R,137.41
122.128422,U,68.08
122.169503,L,75.51
122.169215,R,137.36
122.178140,U,68.08
122.219028,L,75.44
122.218206,R,137.39
122.227891,U,67.96
122.268556,L,75.44
122.267201,R,137.39
122.277609,U,68.14
122.318014,L,72.90
122.316199,R,137.41
122.327357,U,68.08
122.367544,L,72.97
122.365266,R,139.90
122.377078,U,68.01
122.417070,L,72.90
122.414261,R,139.93
122.426793,U,68.08
122.466601,L,72.87
122.463257,R,139.88
122.476513,U,68.08
122.512254,R,139.92
122.516130,L,72.97
122.526231,U,68.08
122.565656,L,72.89
122.561275,R,139.95
122.575947,U,68.08
122.615190,L,72.85
122.610274,R,139.90
122.625671,U,68.19
122.664717,L,72.87
122.659271,R,140.07
122.675462,U,70.64
122.708266,R,139.92
122.714243,L,72.94
122.725184,U,70.61
122.763771,L,72.90
122.757260,R,139.95
122.774902,U,70.64
122.813300,L,72.89
122.806333,R,142.39
122.824622,U,70.62
122.855253,R,139.95
122.862463,L,60.22
122.874345,U,70.62
122.912358,L,72.89
