time,type,distance,
177.219816,U,78.23,FALSE
177.269463,U,75.58,FALSE
177.297092,L,83.07,FALSE
177.288442,R,69.62,FALSE
177.31918,U,75.74,FALSE
177.34662,L,83.07,FALSE
177.337431,R,69.48,FALSE
177.368975,U,78.21,FALSE
177.386421,R,69.57,FALSE
177.39615,L,83.13,FALSE
177.418691,U,78.26,FALSE
177.445678,L,83.07,FALSE
177.43542,R,69.69,FALSE
177.46841,U,78.3,FALSE
177.495208,L,83.03,FALSE
177.484418,R,69.5,FALSE
177.533402,R,69.6,FALSE
177.518132,U,78.18,FALSE
177.544738,L,82.94,FALSE
177.567847,U,78.26,FALSE
177.5824,R,69.5,FALSE
177.594293,L,83.15,FALSE
177.643819,L,83.07,FALSE
177.631464,R,72.09,FALSE
177.617567,U,78.23,FALSE
177.693277,L,80.53,FALSE
177.680457,R,72.11,FALSE
177.667289,U,78.18,FALSE
177.717009,U,78.21,FALSE
177.742801,L,80.51,FALSE
177.729451,R,72.01,FALSE
177.792331,L,80.53,FALSE
177.778369,R,69.6,FALSE
177.766731,U,78.23,FALSE
177.82736,R,69.6,FALSE
177.816451,U,78.28,FALSE
177.84186,L,80.42,FALSE
177.866198,U,78.28,FALSE
177.891382,L,80.51,FALSE
177.876426,R,71.97,FALSE
177.91592,U,78.24,FALSE
177.925494,R,74.63,FALSE
177.940913,L,80.42,FALSE
177.974626,R,79.64,FALSE
177.965641,U,78.19,FALSE
177.990365,L,78.04,FALSE
178.023619,R,79.7,FALSE
178.01539,U,78.28,FALSE
178.039893,L,77.97,FALSE
178.089412,L,77.99,FALSE
178.072758,R,84.69,FALSE
178.065112,U,78.16,FALSE
178.121824,R,87.2,FALSE
178.114828,U,78.16,FALSE
178.138943,L,77.88,FALSE
178.188466,L,78,FALSE
178.170815,R,87.2,FALSE
178.164547,U,78.35,FALSE
178.219736,R,84.67,FALSE
178.214264,U,78.18,FALSE
178.237919,L,75.5,FALSE
178.264054,U,80.78,FALSE
178.268658,R,82.24,FALSE
178.287444,L,75.38,FALSE
178.313772,U,80.85,FALSE
178.336969,L,75.44,FALSE
178.317654,R,82.29,FALSE
178.3657,R,49.51,TRUE
178.363492,U,80.72,FALSE
178.386567,L,78.07,FALSE
178.414621,R,46.98,TRUE
178.413211,U,80.82,FALSE
178.436089,L,77.86,FALSE
178.463905,R,56.99,FALSE
178.462937,U,80.97,FALSE
178.485605,L,77.92,FALSE
178.535154,L,77.93,FALSE
178.513257,R,69.59,FALSE
178.512657,U,80.75,FALSE
178.584674,L,77.97,FALSE
178.562467,R,77.14,FALSE
178.562378,U,80.73,FALSE
178.611534,R,79.56,FALSE
178.61202,U,78.28,FALSE
178.634197,L,77.86,FALSE
178.683791,L,80.51,FALSE
178.660524,R,79.68,FALSE
178.661375,U,65.41,FALSE
178.709522,R,79.64,FALSE
178.711463,U,78.3,FALSE
178.733391,L,82.93,FALSE
178.758516,R,79.66,FALSE
178.760147,U,42.58,TRUE
178.782911,L,83,FALSE
178.807508,R,79.64,FALSE
178.810898,U,78.28,FALSE
178.832364,L,80.44,FALSE
178.856579,R,82.08,FALSE
178.860617,U,78.28,FALSE
178.881888,L,80.61,FALSE
178.905568,R,82.17,FALSE
178.910338,U,78.3,FALSE
178.931413,L,80.42,FALSE
178.980932,L,80.51,FALSE
178.954569,R,82.05,FALSE
178.960056,U,78.28,FALSE
179.003562,R,82.08,FALSE
179.009777,U,78.3,FALSE
179.030388,L,77.93,FALSE
179.052553,R,82.15,FALSE
179.079909,L,77.97,FALSE
179.059497,U,78.23,FALSE
179.129435,L,77.99,FALSE
179.15064,R,84.69,FALSE
179.109215,U,78.28,FALSE
179.150643,R,84.79,FALSE
179.158932,U,78.28,FALSE
179.178959,L,77.99,FALSE
179.199563,R,82.17,FALSE
179.208679,U,78.3,FALSE
179.228476,L,77.92,FALSE
179.248629,R,84.69,FALSE
179.258404,U,78.38,FALSE
179.277925,L,75.34,FALSE
179.327446,L,75.44,FALSE
179.346614,R,84.67,FALSE
179.308124,U,78.28,FALSE
179.376972,L,75.43,FALSE
179.346617,R,84.79,FALSE
179.357915,U,80.84,FALSE
179.395607,R,84.57,FALSE
179.407639,U,80.73,FALSE
179.426501,L,75.34,FALSE
179.444592,R,84.69,FALSE
179.476021,L,75.44,FALSE
179.457359,U,80.72,FALSE
179.493002,R,64.68,FALSE
179.507105,U,80.92,FALSE
179.525546,L,75.34,FALSE
179.542573,R,84.69,FALSE
179.556826,U,80.84,FALSE
179.575071,L,75.34,FALSE
179.591566,R,84.67,FALSE
179.606575,U,80.72,FALSE
179.624593,L,75.38,FALSE
179.64059,R,84.59,FALSE
179.656294,U,80.84,FALSE
179.674041,L,72.78,FALSE
179.689655,R,87.2,FALSE
179.70602,U,80.97,FALSE
179.723572,L,72.7,FALSE
179.738655,R,87.13,FALSE
179.755735,U,80.85,FALSE
179.773093,L,72.97,FALSE
179.787648,R,87.13,FALSE
179.805457,U,80.85,FALSE
179.822649,L,72.8,FALSE
179.836642,R,87.11,FALSE
179.872169,L,72.9,FALSE
179.885632,R,87.2,FALSE
179.855184,U,80.84,FALSE
179.921693,L,72.89,FALSE
179.934627,R,87.25,FALSE
179.904908,U,80.7,FALSE
179.954703,U,83.34,FALSE
180.020773,L,72.97,FALSE
179.98362,R,87.21,FALSE
180.004349,U,80.84,FALSE
180.020774,L,72.99,FALSE
180.032614,R,87.23,FALSE
180.054071,U,80.85,FALSE
180.070301,L,72.89,FALSE
180.081602,R,87.2,FALSE
180.119817,L,72.89,FALSE
180.130593,R,87.2,FALSE
180.103796,U,80.78,FALSE
180.169339,L,72.89,FALSE
180.153518,U,80.75,FALSE
180.179587,R,87.14,FALSE
180.218864,L,72.84,FALSE
180.228577,R,87.2,FALSE
180.203239,U,80.84,FALSE
180.268387,L,72.9,FALSE
180.277571,R,87.16,FALSE
180.252957,U,80.73,FALSE
180.302677,U,80.77,FALSE
180.317841,L,70.26,FALSE
180.326563,R,87.2,FALSE
180.367288,L,67.82,FALSE
180.375555,R,87.21,FALSE
180.352395,U,80.8,FALSE
180.402118,U,80.82,FALSE
180.416813,L,67.88,FALSE
180.42331,R,44.43,TRUE
180.451836,U,80.84,FALSE
180.466339,L,67.72,FALSE
180.472446,R,49.49,TRUE
180.501563,U,80.73,FALSE
180.515864,L,67.74,FALSE
180.52173,R,59.55,FALSE
180.551287,U,80.73,FALSE
180.565389,L,67.76,FALSE
180.570942,R,67.08,FALSE
180.601012,U,80.96,FALSE
180.614914,L,67.84,FALSE
180.620516,R,87.18,FALSE
180.664438,L,67.82,FALSE
180.650737,U,80.72,FALSE
180.669508,R,87.28,FALSE
180.700458,U,80.84,FALSE
180.713965,L,67.76,FALSE
180.718671,R,92.26,FALSE
180.763487,L,67.82,FALSE
180.767736,R,94.75,FALSE
180.750185,U,80.73,FALSE
180.813018,L,67.81,FALSE
180.816804,R,97.25,FALSE
180.79991,U,80.73,FALSE
180.849632,U,80.75,FALSE
180.862547,L,67.76,FALSE
180.865801,R,97.25,FALSE
180.912074,L,67.84,FALSE
180.914723,R,94.75,FALSE
180.899359,U,80.72,FALSE
180.949087,U,80.8,FALSE
180.961527,L,65.35,FALSE
180.963718,R,94.76,FALSE
180.998809,U,80.73,FALSE
181.01105,L,65.2,FALSE
181.012564,R,89.72,FALSE
181.048533,U,80.72,FALSE
181.060571,L,65.2,FALSE
181.061557,R,89.7,FALSE
181.098259,U,80.73,FALSE
181.110097,L,65.34,FALSE
181.110479,R,87.2,FALSE
181.147984,U,80.99,FALSE
181.159648,L,65.3,FALSE
181.15947,R,87.21,FALSE
181.209177,L,65.28,FALSE
181.208539,R,89.7,FALSE
181.197705,U,80.75,FALSE
181.258705,L,65.27,FALSE
181.257535,R,89.72,FALSE
181.247429,U,80.75,FALSE
181.308236,L,65.28,FALSE
181.306528,R,89.68,FALSE
181.297154,U,80.8,FALSE
181.357766,L,65.28,FALSE
181.35552,R,89.72,FALSE
181.346875,U,80.75,FALSE
181.396598,U,80.72,FALSE
181.407296,L,65.28,FALSE
181.404512,R,89.61,FALSE
181.446317,U,80.84,FALSE
181.456825,L,65.3,FALSE
181.453504,R,89.6,FALSE
181.49604,U,80.73,FALSE
181.506351,L,65.18,FALSE
181.502494,R,89.68,FALSE
181.551121,R,77.16,FALSE
181.545757,U,80.72,FALSE
181.555878,L,65.37,FALSE
181.605406,L,65.28,FALSE
181.600479,R,89.82,FALSE
181.595472,U,80.92,FALSE
181.654784,L,60.2,FALSE
181.649469,R,89.7,FALSE
181.645217,U,80.68,FALSE
181.694936,U,80.73,FALSE
181.704093,L,52.39,FALSE
181.698461,R,89.75,FALSE
181.753321,L,42.41,TRUE
181.746291,R,49.49,TRUE
181.744657,U,80.7,FALSE
181.80351,L,65.27,FALSE
181.795578,R,59.55,FALSE
181.794377,U,80.73,FALSE
181.853034,L,65.27,FALSE
181.844939,R,72.06,FALSE
181.844098,U,80.82,FALSE
181.90256,L,65.28,FALSE
181.894297,R,84.69,FALSE
181.89382,U,80.72,FALSE
181.943439,R,89.67,FALSE
181.943539,U,80.85,FALSE
181.952092,L,65.32,FALSE
182.001613,L,65.3,FALSE
181.992436,R,89.68,FALSE
181.993034,U,73.15,FALSE
182.051137,L,65.28,FALSE
182.041462,R,89.72,FALSE
182.04305,U,83.38,FALSE
182.100662,L,65.27,FALSE
182.09045,R,89.61,FALSE
182.092699,U,80.82,FALSE
182.139447,R,89.6,FALSE
182.14139,U,45.07,TRUE
182.150193,L,65.16,FALSE
182.199713,L,65.28,FALSE
182.188443,R,89.56,FALSE
182.19214,U,80.82,FALSE
182.249237,L,65.27,FALSE
182.237436,R,89.6,FALSE
182.241862,U,80.84,FALSE
182.286429,R,89.68,FALSE
182.298765,L,65.28,FALSE
182.291684,U,83.5,FALSE
182.348291,L,65.28,FALSE
182.335422,R,89.61,FALSE
182.341395,U,83.38,FALSE
182.384421,R,89.67,FALSE
182.391116,U,83.38,FALSE
182.397821,L,65.35,FALSE
182.43341,R,89.72,FALSE
182.447343,L,65.28,FALSE
182.440842,U,83.29,FALSE
182.482405,R,89.6,FALSE
182.496868,L,65.28,FALSE
182.490562,U,83.5,FALSE
182.531401,R,89.65,FALSE
182.540283,U,83.36,FALSE
182.546473,L,67.93,FALSE
182.58039,R,89.72,FALSE
182.590006,U,83.29,FALSE
182.596074,L,70.4,FALSE
182.645306,L,60.2,FALSE
182.62939,R,89.6,FALSE
182.639749,U,83.39,FALSE
182.678386,R,89.6,FALSE
182.695202,L,72.9,FALSE
182.689473,U,83.53,FALSE
182.727332,R,87.14,FALSE
182.744655,L,70.35,FALSE
182.739119,U,80.75,FALSE
182.794257,L,72.89,FALSE
182.776328,R,87.11,FALSE
182.788841,U,80.78,FALSE
182.825322,R,87.04,FALSE
182.843782,L,72.89,FALSE
182.838564,U,80.72,FALSE
182.874317,R,87.13,FALSE
182.893262,L,70.35,FALSE
182.888288,U,80.97,FALSE
182.923311,R,87.26,FALSE
182.94279,L,70.36,FALSE
182.938007,U,80.92,FALSE
182.972308,R,87.06,FALSE
182.987724,U,80.85,FALSE
182.992318,L,70.42,FALSE
183.021297,R,87.16,FALSE
183.041846,L,70.36,FALSE
183.037448,U,80.72,FALSE
183.091371,L,70.36,FALSE
183.070292,R,87.07,FALSE
183.087164,U,80.84,FALSE
183.119284,R,87.09,FALSE
183.140902,L,70.28,FALSE
183.136884,U,80.85,FALSE
183.190428,L,70.35,FALSE
183.168275,R,87.23,FALSE
183.186605,U,80.77,FALSE
183.239958,L,70.36,FALSE
183.217272,R,87.09,FALSE
183.236399,U,83.36,FALSE
183.266262,R,87.16,FALSE
183.289482,L,70.35,FALSE
183.286119,U,83.29,FALSE
183.339009,L,70.36,FALSE
183.315258,R,87.3,FALSE
183.335836,U,83.39,FALSE
183.364252,R,87.21,FALSE
183.38854,L,70.35,FALSE
183.385562,U,83.29,FALSE
183.413246,R,87.14,FALSE
183.438141,L,72.87,FALSE
183.462238,R,87.2,FALSE
183.435285,U,83.38,FALSE
183.486787,L,42.42,TRUE
183.485004,U,83.27,FALSE
183.536315,L,42.41,TRUE
183.511236,R,87.21,FALSE
183.534724,U,83.39,FALSE
183.560228,R,87.09,FALSE
183.584448,U,83.41,FALSE
183.586725,L,73.01,FALSE
183.609223,R,87.16,FALSE
183.635293,L,39.87,TRUE
183.634174,U,83.31,FALSE
183.684896,L,42.39,TRUE
183.658217,R,87.23,FALSE
183.683893,U,83.39,FALSE
183.707136,R,84.69,FALSE
183.734497,L,44.95,TRUE
183.756121,R,84.67,FALSE
183.733618,U,83.27,FALSE
183.784171,L,50.04,FALSE
183.783414,U,85.83,FALSE
183.805115,R,84.59,FALSE
183.833776,L,52.58,FALSE
183.854106,R,84.69,FALSE
183.833133,U,85.88,FALSE
183.883377,L,55.11,FALSE
183.903126,R,84.69,FALSE
183.882855,U,85.83,FALSE
183.933055,L,60.19,FALSE
183.932579,U,85.92,FALSE
183.952124,R,84.6,FALSE
183.982656,L,62.73,FALSE
183.999801,R,39.47,TRUE
183.982326,U,85.81,FALSE
184.032263,L,65.37,FALSE
184.032043,U,85.81,FALSE
184.081934,L,70.35,FALSE
184.050106,R,84.57,FALSE
184.081755,U,85.97,FALSE
184.0991,R,84.59,FALSE
184.131532,L,72.9,FALSE
184.131475,U,85.81,FALSE
184.148121,R,84.6,FALSE
184.181133,L,75.44,FALSE
184.18112,U,83.26,FALSE
184.230663,L,75.44,FALSE
184.196896,R,77.07,FALSE
184.230761,U,80.85,FALSE
184.246108,R,84.53,FALSE
184.280193,L,75.32,FALSE
184.295099,R,84.69,FALSE
184.280404,U,78.26,FALSE
184.329717,L,75.39,FALSE
184.344098,R,84.71,FALSE
184.330053,U,75.79,FALSE
184.379244,L,75.41,FALSE
184.393086,R,84.69,FALSE
184.379701,U,73.18,FALSE
184.428773,L,75.34,FALSE
184.442011,R,82.22,FALSE
184.429272,U,68.07,FALSE
184.478302,L,75.38,FALSE
184.478919,U,65.53,FALSE
184.491006,R,82.08,FALSE
184.527834,L,75.34,FALSE
184.539997,R,82.17,FALSE
184.528568,U,62.97,FALSE
184.577361,L,75.38,FALSE
184.578216,U,60.41,FALSE
184.589065,R,84.71,FALSE
184.626891,L,75.38,FALSE
184.627788,U,55.31,FALSE
184.638061,R,84.78,FALSE
184.676418,L,75.5,FALSE
184.68698,R,82.17,FALSE
184.677434,U,52.84,FALSE
184.725973,L,75.31,FALSE
184.734736,R,39.45,TRUE
184.727006,U,47.66,TRUE
184.775429,L,72.8,FALSE
184.776726,U,47.66,TRUE
184.784169,R,54.62,FALSE
184.824957,L,72.78,FALSE
184.834033,R,84.71,FALSE
184.826223,U,40,TRUE
184.87441,L,70.24,FALSE
184.881864,R,44.44,TRUE
184.875944,U,40,TRUE
184.923863,L,67.72,FALSE
184.930715,R,39.43,TRUE
184.927141,U,90.89,FALSE
184.973315,L,65.18,FALSE
184.979713,R,39.43,TRUE
184.974985,U,26.39,TRUE
185.022842,L,65.18,FALSE
185.028707,R,39.45,TRUE
185.024726,U,23.81,TRUE
185.072371,L,65.18,FALSE
185.078069,R,52.03,FALSE
185.074986,U,42.61,TRUE
185.121827,L,62.66,FALSE
185.124633,U,39.93,TRUE
185.127429,R,64.61,FALSE
185.171353,L,62.62,FALSE
185.176784,R,77.14,FALSE
185.175826,U,91.03,FALSE
185.220882,L,62.76,FALSE
185.226144,R,89.72,FALSE
185.225548,U,91.01,FALSE
185.270406,L,62.61,FALSE
185.275357,R,97.25,FALSE
185.275267,U,91.01,FALSE
185.319933,L,62.62,FALSE
185.324358,R,97.22,FALSE
185.324839,U,85.97,FALSE
185.369459,L,62.64,FALSE
185.373424,R,99.78,FALSE
185.374189,U,73.13,FALSE
185.418987,L,62.62,FALSE
185.42242,R,99.78,FALSE
185.424426,U,91.03,FALSE
185.468512,L,62.64,FALSE
185.471342,R,97.27,FALSE
185.474142,U,91.01,FALSE
185.518038,L,62.64,FALSE
185.520411,R,99.78,FALSE
185.523863,U,91.07,FALSE
185.567565,L,62.67,FALSE
185.569407,R,99.79,FALSE
185.617089,L,62.74,FALSE
185.618427,R,99.78,FALSE
185.623299,U,91.01,FALSE
185.623302,U,91.12,FALSE
185.666618,L,62.73,FALSE
185.667424,R,99.71,FALSE
185.673026,U,91.12,FALSE
185.716148,L,62.74,FALSE
185.71649,R,102.19,FALSE
185.722741,U,91.05,FALSE
185.765674,L,62.73,FALSE
185.765413,R,99.67,FALSE
185.772463,U,91.05,FALSE
185.815201,L,62.71,FALSE
185.814404,R,99.65,FALSE
185.822182,U,91.05,FALSE
185.864655,L,60.19,FALSE
185.863475,R,102.18,FALSE
185.871857,U,88.49,FALSE
185.914186,L,60.24,FALSE
185.912471,R,102.26,FALSE
185.921584,U,88.34,FALSE
185.963784,L,62.73,FALSE
185.96146,R,102.18,FALSE
185.9713,U,88.49,FALSE
186.013312,L,62.73,FALSE
186.010454,R,102.23,FALSE
186.021022,U,88.61,FALSE
186.062843,L,62.59,FALSE
186.059444,R,102.3,FALSE
186.07074,U,88.46,FALSE
186.108366,R,99.69,FALSE
186.112366,L,62.76,FALSE
186.120459,U,88.47,FALSE
186.161893,L,62.76,FALSE
186.157362,R,99.67,FALSE
186.170181,U,88.42,FALSE
186.21142,L,62.74,FALSE
186.206353,R,99.84,FALSE
186.219899,U,88.54,FALSE
186.260948,L,62.73,FALSE
186.255351,R,99.67,FALSE
186.269618,U,88.53,FALSE
186.310473,L,62.71,FALSE
186.304345,R,99.72,FALSE
186.319338,U,88.51,FALSE
186.359998,L,62.73,FALSE
186.353344,R,99.69,FALSE
186.369059,U,88.44,FALSE
186.409528,L,62.73,FALSE
186.451333,R,99.88,FALSE
186.418778,U,88.49,FALSE
186.459057,L,62.73,FALSE
186.451333,R,99.9,FALSE
186.468502,U,88.61,FALSE
186.508586,L,62.73,FALSE
186.500326,R,99.71,FALSE
186.549321,R,99.78,FALSE
186.518221,U,88.61,FALSE
186.558115,L,62.83,FALSE
186.567934,U,88.49,FALSE
186.607637,L,62.74,FALSE
186.598245,R,97.13,FALSE
186.617653,U,88.49,FALSE
186.657236,L,65.28,FALSE
186.647242,R,97.15,FALSE
186.667373,U,88.46,FALSE
186.70676,L,65.27,FALSE
186.696236,R,97.3,FALSE
186.717086,U,88.49,FALSE
186.75629,L,65.28,FALSE
186.745226,R,97.17,FALSE
186.766807,U,88.49,FALSE
186.794218,R,97.2,FALSE
186.805822,L,65.2,FALSE
186.816528,U,88.49,FALSE
186.855343,L,65.27,FALSE
186.843212,R,97.18,FALSE
186.866279,U,88.37,FALSE
186.892203,R,97.18,FALSE
186.90487,L,65.34,FALSE
186.941194,R,97.25,FALSE
186.915998,U,88.58,FALSE
186.954395,L,65.28,FALSE
186.990187,R,97.27,FALSE
186.965719,U,88.44,FALSE
187.003924,L,65.27,FALSE
187.015435,U,88.53,FALSE
187.053454,L,65.27,FALSE
187.039179,R,97.22,FALSE
187.065154,U,88.49,FALSE
187.10301,L,65.28,FALSE
187.088172,R,97.22,FALSE
187.1149,U,88.42,FALSE
187.137086,R,94.7,FALSE
187.152541,L,65.28,FALSE
187.164615,U,88.49,FALSE
187.202095,L,65.32,FALSE
187.186082,R,94.82,FALSE
187.214334,U,88.49,FALSE
187.235074,R,94.66,FALSE
187.251697,L,67.79,FALSE
187.28406,R,94.75,FALSE
187.264055,U,88.37,FALSE
187.301225,L,67.74,FALSE
187.31377,U,88.47,FALSE
187.333057,R,94.83,FALSE
187.350752,L,67.77,FALSE
187.382074,R,94.75,FALSE
187.3635,U,88.65,FALSE
187.400282,L,67.88,FALSE
187.431072,R,94.75,FALSE
187.413212,U,88.46,FALSE
187.449808,L,67.7,FALSE
187.462958,U,88.37,FALSE
187.499332,L,67.76,FALSE
187.529064,R,94.76,FALSE
187.512672,U,88.47,FALSE
187.548854,L,67.81,FALSE
187.578063,R,94.89,FALSE
187.562389,U,88.49,FALSE
187.578063,R,94.87,FALSE
187.598384,L,67.74,FALSE
187.627055,R,94.75,FALSE
187.612139,U,88.37,FALSE
187.647912,L,67.91,FALSE
187.676052,R,94.73,FALSE
187.661855,U,88.47,FALSE
187.69744,L,67.79,FALSE
187.711575,U,88.46,FALSE
187.746968,L,67.79,FALSE
187.725051,R,94.64,FALSE
187.774039,R,94.75,FALSE
187.761301,U,88.51,FALSE
187.7965,L,67.91,FALSE
187.823031,R,94.75,FALSE
187.811021,U,88.54,FALSE
187.84603,L,67.76,FALSE
187.86074,U,88.47,FALSE
187.895554,L,67.81,FALSE
187.871957,R,92.14,FALSE
187.910467,U,88.37,FALSE
187.920948,R,92.31,FALSE
187.945083,L,67.72,FALSE
187.960184,U,88.47,FALSE
187.99468,L,70.26,FALSE
187.96994,R,92.26,FALSE
188.018935,R,92.22,FALSE
188.009908,U,88.58,FALSE
188.044206,L,70.3,FALSE
188.067928,R,92.24,FALSE
188.059628,U,88.47,FALSE
188.093732,L,70.33,FALSE
188.116923,R,92.22,FALSE
188.10935,U,88.35,FALSE
188.14326,L,70.24,FALSE
188.159071,U,88.39,FALSE
188.192786,L,70.36,FALSE
188.165847,R,89.82,FALSE
188.242316,L,70.35,FALSE
188.214913,R,92.24,FALSE
188.208792,U,88.51,FALSE
188.263839,R,89.72,FALSE
188.258513,U,88.49,FALSE
188.291847,L,70.24,FALSE
188.312906,R,92.29,FALSE
188.308225,U,88.47,FALSE
188.341375,L,70.24,FALSE
188.357872,U,85.92,FALSE
188.3619,R,92.33,FALSE
188.390832,L,67.79,FALSE
188.409366,R,39.43,TRUE
188.407593,U,85.85,FALSE
188.440362,L,67.72,FALSE
188.458799,R,54.54,FALSE
188.457312,U,85.93,FALSE
188.48989,L,67.76,FALSE
188.50808,R,64.58,FALSE
188.507032,U,85.81,FALSE
188.53942,L,67.96,FALSE
188.557437,R,77.14,FALSE
188.556749,U,85.93,FALSE
188.588946,L,67.63,FALSE
188.638463,L,67.82,FALSE
188.606798,R,89.72,FALSE
188.606473,U,85.95,FALSE
188.655943,R,94.64,FALSE
188.656187,U,85.92,FALSE
188.687991,L,67.72,FALSE
188.704936,R,94.66,FALSE
188.705907,U,85.92,FALSE
188.737517,L,67.72,FALSE
188.78704,L,67.82,FALSE
188.753924,R,94.71,FALSE
188.755557,U,83.26,FALSE
188.802922,R,94.63,FALSE
188.805276,U,83.39,FALSE
188.836571,L,67.62,FALSE
188.85191,R,94.75,FALSE
188.854994,U,83.38,FALSE
188.886096,L,67.72,FALSE
188.900904,R,94.64,FALSE
188.904741,U,83.38,FALSE
188.935626,L,67.72,FALSE
188.949897,R,94.75,FALSE
188.954461,U,83.36,FALSE
188.985149,L,67.72,FALSE
188.998916,R,94.75,FALSE
189.004211,U,83.51,FALSE
189.034677,L,67.7,FALSE
189.047913,R,94.64,FALSE
189.053929,U,83.39,FALSE
189.084203,L,67.74,FALSE
189.096901,R,94.73,FALSE
189.103748,U,85.93,FALSE
189.133726,L,67.81,FALSE
189.145824,R,92.24,FALSE
189.183323,L,70.36,FALSE
189.153469,U,85.92,FALSE
189.194818,R,92.12,FALSE
189.203213,U,85.93,FALSE
189.232852,L,70.26,FALSE
189.243811,R,92.26,FALSE
189.252934,U,85.95,FALSE
189.282382,L,70.28,FALSE
189.292808,R,92.34,FALSE
189.302652,U,85.92,FALSE
189.33191,L,70.4,FALSE
189.341725,R,89.7,FALSE
189.352372,U,85.85,FALSE
189.381444,L,70.28,FALSE
189.390716,R,89.72,FALSE
189.402086,U,85.95,FALSE
189.430976,L,70.33,FALSE
189.439705,R,89.68,FALSE
189.451805,U,86.07,FALSE
189.480507,L,70.33,FALSE
189.488699,R,89.72,FALSE
189.501515,U,85.93,FALSE
189.530056,L,70.24,FALSE
189.537692,R,89.7,FALSE
189.551229,U,85.93,FALSE
