time,r00,r01,r02,r10,r11,r12,r20,r21,r22
5.540456390380859375e+01,8.610038459300994873e-02,9.889820218086242676e-01,1.204224005341529846e-01,-9.956434369087219238e-01,8.975629508495330811e-02,-2.526172623038291931e-02,-3.579204529523849487e-02,-1.177227199077606201e-01,9.924014806747436523e-01
5.544292068481445312e+01,8.440213650465011597e-02,9.892914295196533203e-01,1.190740913152694702e-01,-9.955840110778808594e-01,8.865417540073394775e-02,-3.086644783616065979e-02,-4.109234735369682312e-02,-1.159430742263793945e-01,9.924052953720092773e-01
5.548125839233398438e+01,8.566548675298690796e-02,9.902437925338745117e-01,1.099048405885696411e-01,-9.958026409149169922e-01,8.866687119007110596e-02,-2.270967513322830200e-02,-3.223300352692604065e-02,-1.074980720877647400e-01,9.936829805374145508e-01
5.549541854858398438e+01,8.607430756092071533e-02,9.906144142150878906e-01,1.061809808015823364e-01,-9.959113597869873047e-01,8.848492801189422607e-02,-1.819597184658050537e-02,-2.742060646414756775e-02,-1.041806340217590332e-01,9.941803812980651855e-01
5.551085662841796875e+01,8.612278103828430176e-02,9.910152554512023926e-01,1.023314073681831360e-01,-9.961141943931579590e-01,8.755200356245040894e-02,-9.549792855978012085e-03,-1.842331141233444214e-02,-1.011113077402114868e-01,9.947045445442199707e-01
5.554920578002929688e+01,8.452399075031280518e-02,9.925041198730468750e-01,8.826716244220733643e-02,-9.964144229888916016e-01,8.386000245809555054e-02,1.121061667799949646e-02,3.724485635757446289e-03,-8.889824151992797852e-02,9.960335493087768555e-01
5.558750534057617188e+01,7.791403681039810181e-02,9.932551980018615723e-01,8.586786687374114990e-02,-9.969598650932312012e-01,7.766649872064590454e-02,6.224848330020904541e-03,-4.861988127231597900e-04,-8.609183132648468018e-02,9.962869286537170410e-01
5.560187149047851562e+01,7.514375448226928711e-02,9.935778379440307617e-01,8.459518849849700928e-02,-9.971628189086914062e-01,7.524945586919784546e-02,1.942906528711318970e-03,-4.435319453477859497e-03,-8.450117707252502441e-02,9.964134097099304199e-01
5.561712646484375000e+01,7.259266078472137451e-02,9.938588738441467285e-01,8.351534605026245117e-02,-9.972538352012634277e-01,7.356142997741699219e-02,-8.577723056077957153e-03,-1.466855406761169434e-02,-8.266331255435943604e-02,9.964695572853088379e-01
5.566603088378906250e+01,5.965224653482437134e-02,9.940770268440246582e-01,9.084235876798629761e-02,-9.961842894554138184e-01,6.509138643741607666e-02,-5.813611298799514771e-02,-6.370484083890914917e-02,-8.702778071165084839e-02,9.941667914390563965e-01
5.570450973510742188e+01,5.113909021019935608e-02,9.944574236869812012e-01,9.186501055955886841e-02,-9.943364262580871582e-01,5.928131937980651855e-02,-8.820864558219909668e-02,-9.316562861204147339e-02,-8.683381974697113037e-02,9.918568730354309082e-01
5.571864318847656250e+01,4.899052530527114868e-02,9.944514036178588867e-01,9.309494495391845703e-02,-9.935990571975708008e-01,5.802221968770027161e-02,-9.692616760730743408e-02,-1.017899066209793091e-01,-8.775058388710021973e-02,9.909285306930541992e-01
5.573390579223632812e+01,4.737578704953193665e-02,9.944468140602111816e-01,9.397410601377487183e-02,-9.928228259086608887e-01,5.722235143184661865e-02,-1.050163805484771729e-01,-1.098106130957603455e-01,-8.832441270351409912e-02,9.900204539299011230e-01
5.577237319946289062e+01,4.304822534322738647e-02,9.951633214950561523e-01,8.829956501722335815e-02,-9.931582212448120117e-01,5.222881212830543518e-02,-1.044455692172050476e-01,-1.085521802306175232e-01,-8.319924026727676392e-02,9.906030297279357910e-01
5.581077575683593750e+01,4.243675246834754944e-02,9.952327013015747070e-01,8.781486004590988159e-02,-9.938617944717407227e-01,5.103892832994461060e-02,-9.815356135368347168e-02,-1.021675691008567810e-01,-8.311052620410919189e-02,9.912897348403930664e-01
5.582493209838867188e+01,4.272237792611122131e-02,9.953812956809997559e-01,8.597049862146377563e-02,-9.942551255226135254e-01,5.081074684858322144e-02,-9.420818090438842773e-02,-9.814127534627914429e-02,-8.145180344581604004e-02,9.918336868286132812e-01
5.584017562866210938e+01,4.366856440901756287e-02,9.957641959190368652e-01,8.091072738170623779e-02,-9.946606755256652832e-01,5.091403424739837646e-02,-8.976524323225021362e-02,-9.350451827049255371e-02,-7.655880600214004517e-02,9.926708340644836426e-01
5.587866210937500000e+01,4.215250536799430847e-02,9.959046244621276855e-01,7.998204976320266724e-02,-9.956927895545959473e-01,4.848994314670562744e-02,-7.902292162179946899e-02,-8.257762342691421509e-02,-7.630652934312820435e-02,9.936589598655700684e-01
5.591706085205078125e+01,4.150743782520294189e-02,9.960547685623168945e-01,7.843590527772903442e-02,-9.958558082580566406e-01,4.760164767503738403e-02,-7.749544829130172729e-02,-8.092338591814041138e-02,-7.489421218633651733e-02,9.939027428627014160e-01
5.593120193481445312e+01,4.089690372347831726e-02,9.960970878601074219e-01,7.822006940841674805e-02,-9.958431720733642578e-01,4.701276496052742004e-02,-7.801545411348342896e-02,-8.138827979564666748e-02,-7.470432668924331665e-02,9.938791394233703613e-01
5.594658660888671875e+01,3.983619064092636108e-02,9.960668683052062988e-01,7.914528995752334595e-02,-9.956122040748596191e-01,4.628030955791473389e-02,-8.132997155189514160e-02,-8.467295020818710327e-02,-7.555814087390899658e-02,9.935399293899536133e-01
5.598495101928710938e+01,3.988049551844596863e-02,9.957942962646484375e-01,8.248234540224075317e-02,-9.949034452438354492e-01,4.722427949309349060e-02,-8.909092098474502563e-02,-9.261139482259750366e-02,-7.850898057222366333e-02,9.926024675369262695e-01
5.602334594726562500e+01,3.938629850745201111e-02,9.953840970993041992e-01,8.751796931028366089e-02,-9.954717159271240234e-01,4.667105525732040405e-02,-8.281363546848297119e-02,-8.651592582464218140e-02,-8.385993540287017822e-02,9.927148818969726562e-01
5.603749084472656250e+01,3.922490775585174561e-02,9.952268004417419434e-01,8.935981988906860352e-02,-9.957317709922790527e-01,4.640801623463630676e-02,-7.977873831987380981e-02,-8.354493975639343262e-02,-8.584909886121749878e-02,9.927992224693298340e-01
5.605295181274414062e+01,4.028652980923652649e-02,9.950552582740783691e-01,9.078700840473175049e-02,-9.960309863090515137e-01,4.721060767769813538e-02,-7.545720040798187256e-02,-7.937017083168029785e-02,-8.738675713539123535e-02,9.930077791213989258e-01
5.609135437011718750e+01,3.953504562377929688e-02,9.953768849372863770e-01,8.753190934658050537e-02,-9.973112940788269043e-01,4.471721500158309937e-02,-5.805576592683792114e-02,-6.170155107975006104e-02,-8.500132709741592407e-02,9.944685101509094238e-01
5.612969207763671875e+01,3.911372274160385132e-02,9.952512383460998535e-01,8.913387358188629150e-02,-9.977104067802429199e-01,4.382350668311119080e-02,-5.150940269231796265e-02,-5.517097190022468567e-02,-8.691506832838058472e-02,9.946866035461425781e-01
5.614398574829101562e+01,3.988884389400482178e-02,9.951883554458618164e-01,8.949452638626098633e-02,-9.977122545242309570e-01,4.456202313303947449e-02,-5.084133148193359375e-02,-5.458473786711692810e-02,-8.726178109645843506e-02,9.946891665458679199e-01
5.615944671630859375e+01,4.114059731364250183e-02,9.952332377433776855e-01,8.842226862907409668e-02,-9.976883530616760254e-01,4.570985585451126099e-02,-5.028683692216873169e-02,-5.408887937664985657e-02,-8.614902943372726440e-02,9.948131442070007324e-01
5.619781875610351562e+01,4.289713501930236816e-02,9.952936172485351562e-01,8.689448237419128418e-02,-9.980132579803466797e-01,4.670629650354385376e-02,-4.228769987821578979e-02,-4.614718258380889893e-02,-8.490782231092453003e-02,9.953198432922363281e-01
5.623620605468750000e+01,4.676078632473945618e-02,9.952220916748046875e-01,8.571130782365798950e-02,-9.982174634933471680e-01,4.974171891808509827e-02,-3.297837823629379272e-02,-3.708424419164657593e-02,-8.401643484830856323e-02,9.957739710807800293e-01
5.625052642822265625e+01,4.809703677892684937e-02,9.951793551445007324e-01,8.546969294548034668e-02,-9.982782006263732910e-01,5.077024549245834351e-02,-2.938203327357769012e-02,-3.357969224452972412e-02,-8.390933275222778320e-02,9.959077239036560059e-01
5.626593399047851562e+01,4.891566187143325806e-02,9.951396584510803223e-01,8.546506613492965698e-02,-9.983392357826232910e-01,5.132054537534713745e-02,-2.617075853049755096e-02,-3.042968362569808960e-02,-8.404296636581420898e-02,9.959972500801086426e-01
5.631480407714843750e+01,4.984635859727859497e-02,9.951545000076293945e-01,8.475215733051300049e-02,-9.983465671539306641e-01,5.207860097289085388e-02,-2.433346584439277649e-02,-2.862932160496711731e-02,-8.339908719062805176e-02,9.961050748825073242e-01
5.635327148437500000e+01,4.721960797905921936e-02,9.950637817382812500e-01,8.728437125682830811e-02,-9.983874559402465820e-01,4.977227374911308289e-02,-2.730298414826393127e-02,-3.151254355907440186e-02,-8.585438132286071777e-02,9.958093762397766113e-01
5.636744308471679688e+01,4.609831422567367554e-02,9.949855804443359375e-01,8.876085281372070312e-02,-9.983761310577392578e-01,4.886683076620101929e-02,-2.927339635789394379e-02,-3.346407413482666016e-02,-8.726726472377777100e-02,9.956225752830505371e-01
5.638269042968750000e+01,4.552455246448516846e-02,9.947767853736877441e-01,9.135857224464416504e-02,-9.982768893241882324e-01,4.869170114398002625e-02,-3.274201601743698120e-02,-3.701942041516304016e-02,-8.971059322357177734e-02,9.952794313430786133e-01
5.642115020751953125e+01,4.203105345368385315e-02,9.945539236068725586e-01,9.537370502948760986e-02,-9.981976747512817383e-01,4.589354246854782104e-02,-3.867211937904357910e-02,-4.283852502703666687e-02,-9.357637166976928711e-02,9.946903586387634277e-01
5.645954513549804688e+01,4.075207561254501343e-02,9.937534332275390625e-01,1.038928627967834473e-01,-9.978879690170288086e-01,4.574376344680786133e-02,-4.612461850047111511e-02,-5.058892071247100830e-02,-1.017937511205673218e-01,9.935187101364135742e-01
5.647369766235351562e+01,4.018103331327438354e-02,9.934033155441284180e-01,1.074025705456733704e-01,-9.977809190750122070e-01,4.560312256217002869e-02,-4.851305484771728516e-02,-5.309092253446578979e-02,-1.052149385213851929e-01,9.930312633514404297e-01
5.648909759521484375e+01,3.975745663046836853e-02,9.931373596191406250e-01,1.099898219108581543e-01,-9.976571798324584961e-01,4.558777809143066406e-02,-5.101027339696884155e-02,-5.567438900470733643e-02,-1.077040955424308777e-01,9.926230907440185547e-01
5.652744674682617188e+01,3.743214905261993408e-02,9.918726086616516113e-01,1.216052994132041931e-01,-9.972646832466125488e-01,4.483976960182189941e-02,-5.876043066382408142e-02,-6.373558193445205688e-02,-1.190731376409530640e-01,9.908379912376403809e-01
5.657628631591796875e+01,3.843360021710395813e-02,9.917433857917785645e-01,1.223434805870056152e-01,-9.972354769706726074e-01,4.585894942283630371e-02,-5.846620351076126099e-02,-6.359401345252990723e-02,-1.197581961750984192e-01,9.907642602920532227e-01
5.659048080444335938e+01,3.838881850242614746e-02,9.916825294494628906e-01,1.228510066866874695e-01,-9.974187612533569336e-01,4.549315944314002991e-02,-5.555546283721923828e-02,-6.068222969770431519e-02,-1.204011887311935425e-01,9.908692240715026855e-01
5.660593032836914062e+01,3.856951370835304260e-02,9.915518760681152344e-01,1.238441392779350281e-01,-9.976434707641601562e-01,4.524847120046615601e-02,-5.157761648297309875e-02,-5.674562603235244751e-02,-1.215629726648330688e-01,9.909604787826538086e-01
5.664431381225585938e+01,3.945467621088027954e-02,9.917575716972351074e-01,1.219019740819931030e-01,-9.982710480690002441e-01,4.444202035665512085e-02,-3.846738114953041077e-02,-4.356790706515312195e-02,-1.201734989881515503e-01,9.917962551116943359e-01
5.668264389038085938e+01,3.938976302742958069e-02,9.918298125267028809e-01,1.213339865207672119e-01,-9.986124634742736816e-01,4.332132264971733093e-02,-2.993611991405487061e-02,-3.494790568947792053e-02,-1.199864596128463745e-01,9.921600818634033203e-01
5.669693756103515625e+01,3.942870721220970154e-02,9.918678402900695801e-01,1.210104078054428101e-01,-9.986857771873474121e-01,4.308570548892021179e-02,-2.775326371192932129e-02,-3.274139761924743652e-02,-1.197571009397506714e-01,9.922631382942199707e-01
5.671236419677734375e+01,3.954928740859031677e-02,9.919387698173522949e-01,1.203887164592742920e-01,-9.987067580223083496e-01,4.309345036745071411e-02,-2.697865292429924011e-02,-3.194912150502204895e-02,-1.191660314798355103e-01,9.923602938652038574e-01
5.675073242187500000e+01,3.595378622412681580e-02,9.923789501190185547e-01,1.178621649742126465e-01,-9.987242221832275391e-01,3.986528888344764709e-02,-3.099856898188591003e-02,-3.546092286705970764e-02,-1.165972650051116943e-01,9.925462603569030762e-01
5.679955291748046875e+01,3.199504688382148743e-02,9.925998449325561523e-01,1.171413958072662354e-01,-9.979612827301025391e-01,3.820169344544410706e-02,-5.112772807478904724e-02,-5.522435903549194336e-02,-1.152667403221130371e-01,9.917984604835510254e-01
5.681520080566406250e+01,3.039700165390968323e-02,9.927060604095458984e-01,1.166639178991317749e-01,-9.976530075073242188e-01,3.729677945375442505e-02,-5.742204934358596802e-02,-6.135442852973937988e-02,-1.146446540951728821e-01,9.915098547935485840e-01
5.682931518554687500e+01,2.841525524854660034e-02,9.927375316619873047e-01,1.168971285223960876e-01,-9.973887205123901367e-01,3.592582792043685913e-02,-6.265221536159515381e-02,-6.639681011438369751e-02,-1.148115992546081543e-01,9.911661148071289062e-01
5.686763000488281250e+01,2.816041372716426849e-02,9.926080703735351562e-01,1.180519908666610718e-01,-9.963129758834838867e-01,3.744586557149887085e-02,-7.719042152166366577e-02,-8.104039728641510010e-02,-1.154430136084556580e-01,9.900028109550476074e-01
5.690605163574218750e+01,2.839484438300132751e-02,9.928402900695800781e-01,1.160257533192634583e-01,-9.958859682083129883e-01,3.809052333235740662e-02,-8.222121745347976685e-02,-8.605200797319412231e-02,-1.132137551903724670e-01,9.898372292518615723e-01
5.692018890380859375e+01,2.940041758120059967e-02,9.928032159805297852e-01,1.160921081900596619e-01,-9.957673549652099609e-01,3.920852020382881165e-02,-8.312682807445526123e-02,-8.708039671182632446e-02,-1.131567656993865967e-01,9.897537827491760254e-01
5.693542480468750000e+01,3.008451685309410095e-02,9.927260279655456543e-01,1.165775731205940247e-01,-9.957067370414733887e-01,3.997893631458282471e-02,-8.348754048347473145e-02,-8.754087239503860474e-02,-1.135653853416442871e-01,9.896666407585144043e-01
5.697384643554687500e+01,3.085732832551002502e-02,9.933298826217651367e-01,1.111022531986236572e-01,-9.961611032485961914e-01,3.967321664094924927e-02,-7.803373783826828003e-02,-8.192101120948791504e-02,-1.082678213715553284e-01,9.907407760620117188e-01
5.701221847534179688e+01,2.824599668383598328e-02,9.937420487403869629e-01,1.080702021718025208e-01,-9.965097308158874512e-01,3.648979216814041138e-02,-7.508111745119094849e-02,-7.855469733476638794e-02,-1.055722609162330627e-01,9.913043379783630371e-01
5.702634429931640625e+01,2.753755822777748108e-02,9.938539862632751465e-01,1.072201505303382874e-01,-9.966256022453308105e-01,3.559384867548942566e-02,-7.396420091390609741e-02,-7.732597738504409790e-02,-1.048215404152870178e-01,9.914805293083190918e-01
5.704170989990234375e+01,2.654547803103923798e-02,9.939683675765991211e-01,1.064052730798721313e-01,-9.967710971832275391e-01,3.438771143555641174e-02,-7.255779206752777100e-02,-7.577919960021972656e-02,-1.041356325149536133e-01,9.916718006134033203e-01
5.704240036010742188e+01,2.650068886578083038e-02,9.939736127853393555e-01,1.063685268163681030e-01,-9.967777729034423828e-01,3.433331102132797241e-02,-7.249426096677780151e-02,-7.570935785770416260e-02,-1.041046306490898132e-01,9.916806817054748535e-01
5.709111785888671875e+01,2.117766812443733215e-02,9.943405985832214355e-01,1.041070818901062012e-01,-9.973993897438049316e-01,2.818772569298744202e-02,-6.633175164461135864e-02,-6.889089941978454590e-02,-1.024315878748893738e-01,9.923516511917114258e-01
5.712948226928710938e+01,1.730426214635372162e-02,9.947798848152160645e-01,1.005654633045196533e-01,-9.978244900703430176e-01,2.358092367649078369e-02,-6.156400591135025024e-02,-6.361407041549682617e-02,-9.928136318922042847e-02,9.930238127708435059e-01
5.714377975463867188e+01,1.650338247418403625e-02,9.949187636375427246e-01,9.931959956884384155e-02,-9.979440569877624512e-01,2.254282310605049133e-02,-5.999647080898284912e-02,-6.193054467439651489e-02,-9.812526404857635498e-02,9.932453632354736328e-01
5.715917968750000000e+01,1.410905271768569946e-02,9.950776696205139160e-01,9.808879345655441284e-02,-9.981300234794616699e-01,1.985123008489608765e-02,-5.781339108943939209e-02,-5.947599560022354126e-02,-9.708967804908752441e-02,9.934969544410705566e-01
5.719757080078125000e+01,1.056027226150035858e-02,9.959857463836669922e-01,8.888801932334899902e-02,-9.983915090560913086e-01,1.545427180826663971e-02,-5.455121397972106934e-02,-5.570590496063232422e-02,-8.816896378993988037e-02,9.945470094680786133e-01
5.723591613769531250e+01,1.012898236513137817e-02,9.966473579406738281e-01,8.118803799152374268e-02,-9.983999729156494141e-01,1.459712162613868713e-02,-5.463129281997680664e-02,-5.563323199748992920e-02,-8.050477504730224609e-02,9.952006340026855469e-01
5.725020599365234375e+01,1.018175575882196426e-02,9.968765974044799805e-01,7.831494510173797607e-02,-9.983887672424316406e-01,1.450681686401367188e-02,-5.485742166638374329e-02,-5.582218989729881287e-02,-7.763022184371948242e-02,9.954181313514709473e-01
5.726545715332031250e+01,1.057549379765987396e-02,9.971600174903869629e-01,7.456599920988082886e-02,-9.984182715415954590e-01,1.464792154729366302e-02,-5.428151786327362061e-02,-5.521959811449050903e-02,-7.387399673461914062e-02,9.957376122474670410e-01
5.730387115478515625e+01,9.157395921647548676e-03,9.979615807533264160e-01,6.315730512142181396e-02,-9.990044236183166504e-01,1.188814360648393631e-02,-4.299789667129516602e-02,-4.366107657551765442e-02,-6.270067393779754639e-02,9.970768690109252930e-01
5.734221649169921875e+01,6.313079968094825745e-03,9.981784224510192871e-01,6.000219285488128662e-02,-9.991331696510314941e-01,8.765589445829391479e-03,-4.069876298308372498e-02,-4.115056991577148438e-02,-5.969324335455894470e-02,9.973685145378112793e-01
5.735648727416992188e+01,5.451782606542110443e-03,9.982095956802368164e-01,5.956464260816574097e-02,-9.990316629409790039e-01,8.037544786930084229e-03,-4.325807467103004456e-02,-4.365937411785125732e-02,-5.927113071084022522e-02,9.972867965698242188e-01
5.737172317504882812e+01,4.290075507014989853e-03,9.982028603553771973e-01,5.977277457714080811e-02,-9.988672137260437012e-01,7.110411766916513443e-03,-4.705181717872619629e-02,-4.739226400852203369e-02,-5.950320512056350708e-02,9.971024990081787109e-01
5.737246704101562500e+01,4.233465064316987991e-03,9.982025027275085449e-01,5.978272110223770142e-02,-9.988588690757751465e-01,7.065196521580219269e-03,-4.723542928695678711e-02,-4.757289588451385498e-02,-5.951453000307083130e-02,9.970933198928833008e-01
5.737322616577148438e+01,4.175656940788030624e-03,9.982021450996398926e-01,5.979284644126892090e-02,-9.988502860069274902e-01,7.019013166427612305e-03,-4.742268100380897522e-02,-4.775710403919219971e-02,-5.952608212828636169e-02,9.970837831497192383e-01
5.737387084960937500e+01,4.126606043428182602e-03,9.982018470764160156e-01,5.980142951011657715e-02,-9.988430738449096680e-01,6.979822181165218353e-03,-4.758146405220031738e-02,-4.791330546140670776e-02,-5.953589081764221191e-02,9.970757961273193359e-01
5.741208648681640625e+01,-1.643771422095596790e-03,9.981641173362731934e-01,6.054501235485076904e-02,-9.982157349586486816e-01,1.975953346118330956e-03,-5.967732146382331848e-02,-5.968739837408065796e-02,-6.053507700562477112e-02,9.963797926902770996e-01
5.745046615600585938e+01,-7.600184995681047440e-03,9.979736208915710449e-01,6.317187845706939697e-02,-9.972212910652160645e-01,-2.882439643144607544e-03,-7.443924993276596069e-02,-7.410633563995361328e-02,-6.356210261583328247e-02,9.952224493026733398e-01
5.746461868286132812e+01,-1.004650816321372986e-02,9.979529976844787598e-01,6.315664201974868774e-02,-9.968102574348449707e-01,-4.994211252778768539e-03,-7.965075224637985229e-02,-7.917229086160659790e-02,-6.375540047883987427e-02,9.948199391365051270e-01
5.748001861572265625e+01,-1.238229591399431229e-02,9.979044795036315918e-01,6.350726634263992310e-02,-9.963153004646301270e-01,-6.922252010554075241e-03,-8.548510074615478516e-02,-8.486636728048324585e-02,-6.433175504207611084e-02,9.943131804466247559e-01
5.751836776733398438e+01,-1.655586995184421539e-02,9.975368976593017578e-01,6.816395372152328491e-02,-9.949332475662231445e-01,-9.674504399299621582e-03,-1.000721007585525513e-01,-9.916613250970840454e-02,-6.947536766529083252e-02,9.926428198814392090e-01
5.755675125122070312e+01,-1.955196820199489594e-02,9.973968267440795898e-01,6.940843164920806885e-02,-9.946067333221435547e-01,-1.233064569532871246e-02,-1.029841676354408264e-01,-1.018602102994918823e-01,-7.104764133691787720e-02,9.922586679458618164e-01
5.757104492187500000e+01,-2.068482898175716400e-02,9.972866773605346680e-01,7.064767181873321533e-02,-9.945383071899414062e-01,-1.329443603754043579e-02,-1.035206168889999390e-01,-1.023005396127700806e-01,-7.240311801433563232e-02,9.921147823333740234e-01
5.758644485473632812e+01,-2.119906991720199585e-02,9.971103668212890625e-01,7.294757664203643799e-02,-9.944134950637817383e-01,-1.348274759948253632e-02,-1.046896129846572876e-01,-1.034035831689834595e-01,-7.475937902927398682e-02,9.918258786201477051e-01
5.762483215332031250e+01,-2.194882556796073914e-02,9.967453479766845703e-01,7.756893336772918701e-02,-9.944398403167724609e-01,-1.377329230308532715e-02,-1.044016182422637939e-01,-1.029934436082839966e-01,-7.942913472652435303e-02,9.915056824684143066e-01
5.766320419311523438e+01,-2.389357052743434906e-02,9.964588880538940430e-01,8.061429113149642944e-02,-9.947414398193359375e-01,-1.566417515277862549e-02,-1.012130379676818848e-01,-9.959188848733901978e-02,-8.260871469974517822e-02,9.915931820869445801e-01
5.767749404907226562e+01,-2.447434887290000916e-02,9.963025450706481934e-01,8.235353231430053711e-02,-9.948018193244934082e-01,-1.612661778926849365e-02,-1.005438119173049927e-01,-9.884397685527801514e-02,-8.438618481159210205e-02,9.915182590484619141e-01
5.769291305541992188e+01,-2.510506846010684967e-02,9.961804747581481934e-01,8.363056927919387817e-02,-9.947744011878967285e-01,-1.661269739270210266e-02,-1.007362902164459229e-01,-9.896221011877059937e-02,-8.572253584861755371e-02,9.913918375968933105e-01
5.773131179809570312e+01,-2.572163566946983337e-02,9.963255524635314941e-01,8.169438689947128296e-02,-9.946737885475158691e-01,-1.734793558716773987e-02,-1.016036048531532288e-01,-9.981302171945571899e-02,-8.387268334627151489e-02,9.914651513099670410e-01
5.778013992309570312e+01,-2.460156194865703583e-02,9.961150288581848145e-01,8.455437421798706055e-02,-9.935241341590881348e-01,-1.497713569551706314e-02,-1.126292571425437927e-01,-1.109253317117691040e-01,-8.677764981985092163e-02,9.900326728820800781e-01
5.779448318481445312e+01,-2.472294121980667114e-02,9.960768222808837891e-01,8.497054874897003174e-02,-9.932124614715576172e-01,-1.481033954769372940e-02,-1.153681874275207520e-01,-1.136571168899536133e-01,-8.724604547023773193e-02,9.896820783615112305e-01
5.780973052978515625e+01,-2.491400018334388733e-02,9.960504174232482910e-01,8.522292226552963257e-02,-9.929407238960266113e-01,-1.476661022752523422e-02,-1.176894232630729675e-01,-1.159661337733268738e-01,-8.755343407392501831e-02,9.893869757652282715e-01
5.784812927246093750e+01,-2.539295703172683716e-02,9.959785938262939453e-01,8.591973036527633667e-02,-9.922182559967041016e-01,-1.463023759424686432e-02,-1.236497238278388977e-01,-1.218954101204872131e-01,-8.839096873998641968e-02,9.885997176170349121e-01
5.788644790649414062e+01,-2.309388294816017151e-02,9.960426092147827148e-01,8.582656085491180420e-02,-9.915730953216552734e-01,-1.187427248805761337e-02,-1.290042698383331299e-01,-1.274745762348175049e-01,-8.808252215385437012e-02,9.879232645034790039e-01
5.790077972412109375e+01,-2.171272970736026764e-02,9.961555600166320801e-01,8.487100899219512939e-02,-9.915657639503479004e-01,-1.060748286545276642e-02,-1.291712522506713867e-01,-1.277743577957153320e-01,-8.695986121892929077e-02,9.879840612411499023e-01
5.791600418090820312e+01,-1.997750625014305115e-02,9.962682723999023438e-01,8.396647870540618896e-02,-9.916423559188842773e-01,-9.037814103066921234e-03,-1.286996155977249146e-01,-1.274604797363281250e-01,-8.583582192659378052e-02,9.881224632263183594e-01
5.797519302368164062e+01,-1.047190651297569275e-02,9.964677691459655762e-01,8.331955969333648682e-02,-9.937990307807922363e-01,-1.147170551121234894e-03,-1.111846119165420532e-01,-1.106963157653808594e-01,-8.396720886230468750e-02,9.903006553649902344e-01
5.801371383666992188e+01,-6.171760149300098419e-03,9.965687990188598633e-01,8.253935724496841431e-02,-9.954440593719482422e-01,1.731011085212230682e-03,-9.533286094665527344e-02,-9.514861553907394409e-02,-8.275169134140014648e-02,9.920178055763244629e-01
5.802798843383789062e+01,-4.841740243136882782e-03,9.965841174125671387e-01,8.244266360998153687e-02,-9.959681630134582520e-01,2.579335123300552368e-03,-8.967132866382598877e-02,-8.957765251398086548e-02,-8.254443109035491943e-02,9.925535917282104492e-01
5.804339218139648438e+01,-3.268617205321788788e-03,9.965552687644958496e-01,8.286771923303604126e-02,-9.964151978492736816e-01,3.759586252272129059e-03,-8.451464772224426270e-02,-8.453505486249923706e-02,-8.284689486026763916e-02,9.929704666137695312e-01
5.808173751831054688e+01,-4.278164997231215239e-04,9.964219331741333008e-01,8.451688289642333984e-02,-9.969449043273925781e-01,6.176334340125322342e-03,-7.786307483911514282e-02,-7.810649275779724121e-02,-8.429198712110519409e-02,9.933751225471496582e-01
5.812009429931640625e+01,1.146568800322711468e-03,9.958930015563964844e-01,9.052950143814086914e-02,-9.964492321014404297e-01,8.759198710322380066e-03,-8.373764902353286743e-02,-8.418671786785125732e-02,-9.011203795671463013e-02,9.923669099807739258e-01
5.813436889648437500e+01,1.649786718189716339e-03,9.956964850425720215e-01,9.266126155853271484e-02,-9.962268471717834473e-01,9.677043184638023376e-03,-8.624786883592605591e-02,-8.677335083484649658e-02,-9.216935187578201294e-02,9.919556379318237305e-01
5.814976119995117188e+01,2.186513273045420647e-03,9.954935312271118164e-01,9.480585157871246338e-02,-9.960045814514160156e-01,1.063196454197168350e-02,-8.866830915212631226e-02,-8.927667140960693359e-02,-9.423319250345230103e-02,9.915393590927124023e-01
5.818808746337890625e+01,1.481163548305630684e-03,9.950001835823059082e-01,9.986352920532226562e-02,-9.953933358192443848e-01,1.104043330997228622e-02,-9.523890167474746704e-02,-9.586523473262786865e-02,-9.926242381334304810e-02,9.904329180717468262e-01
5.822644424438476562e+01,4.076565150171518326e-03,9.947461485862731934e-01,1.022918149828910828e-01,-9.945361018180847168e-01,1.470374688506126404e-02,-1.033533737063407898e-01,-1.043144240975379944e-01,-1.013115867972373962e-01,9.893709421157836914e-01
5.824073791503906250e+01,4.893400240689516068e-03,9.947329759597778320e-01,1.023840978741645813e-01,-9.945096969604492188e-01,1.554355584084987640e-02,-1.034843698143959045e-01,-1.045307144522666931e-01,-1.013155803084373474e-01,9.893476366996765137e-01
5.825611495971679688e+01,6.119382567703723907e-03,9.948205351829528809e-01,1.014625281095504761e-01,-9.946780800819396973e-01,1.649125665426254272e-02,-1.017028242349624634e-01,-1.028493046760559082e-01,-1.003001928329467773e-01,9.896270632743835449e-01
5.829444122314453125e+01,9.178492240607738495e-03,9.953293204307556152e-01,9.610105305910110474e-02,-9.963292479515075684e-01,1.728276535868644714e-02,-8.384135365486145020e-02,-8.511064201593399048e-02,-9.497874975204467773e-02,9.918344020843505859e-01
5.833280944824218750e+01,1.242712233215570450e-02,9.962652921676635742e-01,8.544667065143585205e-02,-9.978528022766113281e-01,1.785176992416381836e-02,-6.301777809858322144e-02,-6.430779397487640381e-02,-8.448006957769393921e-02,9.943479895591735840e-01
5.834708023071289062e+01,1.407026313245296478e-02,9.965209960937500000e-01,8.214586973190307617e-02,-9.982532262802124023e-01,1.871413365006446838e-02,-5.603864043951034546e-02,-5.738097056746482849e-02,-8.121389895677566528e-02,9.950436353683471680e-01
